model,dataset,img_id,class_id,x_center,y_center,width,height,confidence,IoU
YoloV8,daySequence1,119,0,0.5892024993896484,0.4525945663452148,0.0115607261657714,0.0218056360880533,0.6799859404563904,0.6373805515774573
YoloV8,daySequence1,120,0,0.5895049095153808,0.452151616414388,0.011737060546875,0.0227931976318359,0.6906357407569885,0.6764092445373455
YoloV8,daySequence1,121,0,0.5900287628173828,0.4546953201293945,0.0114757537841796,0.0220146179199218,0.6960453987121582,0.6387594047887778
YoloV8,daySequence1,122,0,0.5908573627471924,0.4554377555847168,0.0117189407348632,0.0230382919311523,0.7202467918395996,0.6826271675067136
YoloV8,daySequence1,123,0,0.5910991668701172,0.4559476852416992,0.0111719131469726,0.0211635589599609,0.7066791653633118,0.5978072622307924
YoloV8,daySequence1,124,0,0.5916355609893799,0.4567595481872558,0.0107851982116699,0.0216710408528645,0.7135899066925049,0.5909528552014032
YoloV8,daySequence1,125,0,0.591893482208252,0.457472546895345,0.0106157302856445,0.0206399281819661,0.6933281421661377,0.5539913593864185
YoloV8,daySequence1,126,0,0.5931084632873536,0.4572633107503255,0.0108060836791992,0.0215129852294921,0.6648809909820557,0.5877788282102979
YoloV8,daySequence1,127,0,0.5932528972625732,0.4582418441772461,0.0110563278198242,0.021136474609375,0.6902472972869873,0.5908651734575724
YoloV8,daySequence1,128,0,0.5939260482788086,0.457357915242513,0.0110742568969726,0.0216395060221354,0.7133418917655945,0.6059082557635017
YoloV8,daySequence1,129,0,0.5941414356231689,0.4569220860799153,0.0111038208007812,0.0211310704549153,0.7422382235527039,0.5932515420540845
YoloV8,daySequence1,130,0,0.594913911819458,0.4561400413513183,0.0112565040588378,0.0215551376342773,0.7363594174385071,0.5343198841537733
YoloV8,daySequence1,131,0,0.5957110404968262,0.4547463734944661,0.0113700866699218,0.0211350758870442,0.7311840653419495,0.6075926619302033
YoloV8,daySequence1,132,0,0.5965430259704589,0.4527195612589518,0.0117767333984375,0.0220999399820963,0.661472737789154,0.6580529968434399
YoloV8,daySequence1,133,0,0.5965841293334961,0.4547204335530599,0.0114007949829101,0.0213164011637369,0.7217662334442139,0.61446047779708
YoloV8,daySequence1,134,0,0.5973069190979003,0.4521087646484375,0.0116846084594726,0.0219352722167968,0.6090928316116333,0.6480404664704792
YoloV8,daySequence1,135,0,0.5978350639343262,0.4508932431538899,0.0112850189208984,0.0212270736694335,0.5649434328079224,0.6056717981894779
YoloV8,daySequence1,138,0,0.600702953338623,0.4502323786417643,0.0118619918823242,0.0216033935546875,0.2896078526973724,0.6479246954859026
YoloV8,daySequence1,139,0,0.6019025802612304,0.4511285146077474,0.010989761352539,0.0212914784749348,0.6387363076210022,0.5916147794988319
YoloV8,daySequence1,140,0,0.6036132335662842,0.4516517639160156,0.0111271858215332,0.0209880193074544,0.7351868748664856,0.51428493127013
YoloV8,daySequence1,140,0,0.2362828254699707,0.4556148529052734,0.0130871772766113,0.0242661794026692,0.6626724004745483,0.7776745892410353
YoloV8,daySequence1,141,0,0.6054239273071289,0.452066421508789,0.0108264923095703,0.0212132771809895,0.7366639375686646,0.5806848183580796
YoloV8,daySequence1,142,0,0.6076448440551758,0.4524240811665853,0.0114173889160156,0.021377690633138,0.7109346985816956,0.5289635256694946
YoloV8,daySequence1,142,0,0.235752534866333,0.4568114280700683,0.0122811317443847,0.0244114557902018,0.7087936401367188,0.5863277898131263
YoloV8,daySequence1,143,0,0.2355762004852294,0.4550987243652343,0.0121581077575683,0.02330322265625,0.4209953248500824,0.68117782979108
YoloV8,daySequence1,143,0,0.6096508979797364,0.4510722796122233,0.0109289169311523,0.0206387837727864,0.7019663453102112,0.5703036609745836
YoloV8,daySequence1,144,0,0.6115096092224122,0.4492154439290364,0.0111701965332031,0.0220241546630859,0.7480705976486206,0.5417601619997386
YoloV8,daySequence1,144,0,0.235164189338684,0.4545018513997396,0.0122550010681152,0.0245310465494791,0.7212610840797424,0.5847134965005132
YoloV8,daySequence1,145,0,0.6134142875671387,0.4483354886372884,0.0111177444458007,0.0215696334838867,0.7607389688491821,0.6063234790423654
YoloV8,daySequence1,146,0,0.6153202056884766,0.4476086298624674,0.0107336044311523,0.0202276865641276,0.7175412774085999,0.47053284614594837
YoloV8,daySequence1,146,0,0.2342743158340454,0.4538663864135742,0.0112978458404541,0.0224085489908854,0.6390181183815002,0.6943255841135066
YoloV8,daySequence1,147,0,0.6172843933105469,0.4462937037150065,0.0109992980957031,0.0209064483642578,0.7452724575996399,0.4983602282862101
YoloV8,daySequence1,148,0,0.6190834045410156,0.445192019144694,0.0105522155761718,0.0206888834635416,0.7466091513633728,0.4807593198659912
YoloV8,daySequence1,149,0,0.6209762096405029,0.4461944580078125,0.0106826782226562,0.0202801386515299,0.7312302589416504,0.5477671709080183
YoloV8,daySequence1,150,0,0.622983980178833,0.4495909372965495,0.0112482070922851,0.0207054138183593,0.6048535108566284,0.5047372557498706
YoloV8,daySequence1,151,0,0.6254060745239258,0.4570587158203125,0.0125349044799804,0.0228216807047526,0.3270185887813568,0.7232918760781304
YoloV8,daySequence1,152,0,0.6278318405151367,0.4626822153727213,0.0117006301879882,0.0228593190511067,0.7645062804222107,0.5890057657888739
YoloV8,daySequence1,153,0,0.6303776741027832,0.4638087590535482,0.0122255325317382,0.0237046559651692,0.7617465257644653,0.7327340535298239
YoloV8,daySequence1,154,0,0.6326212406158447,0.4632139205932617,0.011909008026123,0.0225727081298828,0.7456858158111572,0.582582450338772
YoloV8,daySequence1,155,0,0.635101318359375,0.462728214263916,0.0111843109130859,0.0211746215820312,0.7103985548019409,0.5987834974571397
YoloV8,daySequence1,156,0,0.6379326343536377,0.4638470967610677,0.013192081451416,0.025153096516927,0.5212998390197754,0.719122579383671
YoloV8,daySequence1,157,0,0.640688419342041,0.4632750193277994,0.011594009399414,0.0223267873128255,0.753538191318512,0.4908695361680417
YoloV8,daySequence1,158,0,0.643497085571289,0.458848222096761,0.011338996887207,0.021818987528483,0.7683840990066528,0.6255386716728373
YoloV8,daySequence1,159,0,0.6450468063354492,0.4527297973632812,0.0114677429199218,0.021673838297526,0.7610454559326172,0.5386565202548061
YoloV8,daySequence1,160,0,0.646975326538086,0.4471241633097331,0.0109403610229492,0.0208095550537109,0.6958397030830383,0.42972899925324365
YoloV8,daySequence1,161,0,0.6491455078125,0.4483421325683593,0.0124080657958984,0.0228857676188151,0.5009316205978394,0.7179835680335701
YoloV8,daySequence1,162,0,0.6520447731018066,0.4470549901326497,0.0129280090332031,0.0242076873779296,0.7450809478759766,0.6782395215261513
YoloV8,daySequence1,163,0,0.6539915084838868,0.4455039342244466,0.0122373580932617,0.0240128835042317,0.7615116238594055,0.7429796454224596
YoloV8,daySequence1,164,0,0.6562054634094239,0.4404854456583659,0.0123851776123046,0.024194590250651,0.7239367961883545,0.7576444460531135
YoloV8,daySequence1,165,0,0.658056116104126,0.4320221900939941,0.012030029296875,0.0230201721191406,0.7647123336791992,0.7001969019571871
YoloV8,daySequence1,166,0,0.6600196361541748,0.4285468419392904,0.0125049591064453,0.0242939631144205,0.7696106433868408,0.658383271208504
YoloV8,daySequence1,167,0,0.6621216773986817,0.4270659764607747,0.0122066497802734,0.024371846516927,0.7636175751686096,0.6551366907721251
YoloV8,daySequence1,168,0,0.6647497177124023,0.4291160265604655,0.0124784469604492,0.0242302576700846,0.749163031578064,0.491448458441828
YoloV8,daySequence1,169,0,0.6665346145629882,0.4340535481770833,0.0117868423461914,0.0227214813232421,0.7212567329406738,0.5804064902994294
YoloV8,daySequence1,170,0,0.66867094039917,0.4416629791259766,0.0118637084960937,0.0235429128011067,0.7278712391853333,0.5272066446676407
YoloV8,daySequence1,171,0,0.6710144996643066,0.4476254145304362,0.0121574401855468,0.0235094706217447,0.7602130174636841,0.5394922441784326
YoloV8,daySequence1,172,0,0.6731317043304443,0.4485543251037597,0.0120773315429687,0.0229334513346354,0.6671627163887024,0.5228060694517289
YoloV8,daySequence1,173,0,0.675081443786621,0.4501275380452474,0.0131418228149414,0.0245011647542317,0.2718600928783417,0.7090703766512568
YoloV8,daySequence1,174,0,0.6776469230651856,0.447219435373942,0.0126243591308593,0.0243906021118164,0.7423079013824463,0.5812086594818868
YoloV8,daySequence1,175,0,0.6801898002624511,0.4444882710774739,0.0123100280761718,0.0242818196614583,0.7635626196861267,0.647796230551637
YoloV8,daySequence1,176,0,0.6822744369506836,0.4434183756510416,0.0123116493225097,0.024239158630371,0.74144446849823,0.4244252742112887
YoloV8,daySequence1,177,0,0.6844403266906738,0.4437350908915202,0.0114849090576171,0.023071543375651,0.761887788772583,0.5835139082751271
YoloV8,daySequence1,178,0,0.6868331909179688,0.4439347267150879,0.0133468627929687,0.0264647801717122,0.6358098387718201,0.6667264751208694
YoloV8,daySequence1,179,0,0.6883944034576416,0.4429012298583984,0.0120058059692382,0.0231205622355143,0.7259878516197205,0.4511792503455018
YoloV8,daySequence1,180,0,0.6907195091247559,0.4438020388285319,0.012297248840332,0.0236505508422851,0.7627057433128357,0.41363443046186604
YoloV8,daySequence1,181,0,0.6926855087280274,0.4430728912353515,0.0109720230102539,0.0220073699951171,0.7752558588981628,0.4557797951357697
YoloV8,daySequence1,182,0,0.6939077854156495,0.4437598546346029,0.0125048637390136,0.0242417653401692,0.7553436160087585,0.4311324051512246
YoloV8,daySequence1,183,0,0.6949379920959473,0.4432875315348307,0.0116769790649414,0.0225409189860026,0.7676032781600952,0.42782043689300003
YoloV8,daySequence1,184,0,0.6962635040283203,0.4434113184611002,0.0124700546264648,0.0241448720296223,0.7421188354492188,0.5683207043579696
YoloV8,daySequence1,184,0,0.2323353290557861,0.4505790710449219,0.0136737823486328,0.0253304799397786,0.4966773390769958,0.8399298366190061
YoloV8,daySequence1,185,0,0.6980280399322509,0.4417641957600911,0.0117729187011718,0.0231341044108072,0.7527012825012207,0.514087507435426
YoloV8,daySequence1,186,0,0.6992617607116699,0.443634033203125,0.0130181312561035,0.0251673380533854,0.5460947751998901,0.5325315415701553
YoloV8,daySequence1,186,0,0.229830002784729,0.4487547556559245,0.0130741596221923,0.0249247233072916,0.601883590221405,0.84217044521111
YoloV8,daySequence1,187,0,0.7007857322692871,0.4433642705281576,0.0124731063842773,0.0244576136271158,0.5806892514228821,0.5758228841968784
YoloV8,daySequence1,187,0,0.2281832695007324,0.4487327893575032,0.012159252166748,0.0231852849324544,0.4786613881587982,0.8826043519122028
YoloV8,daySequence1,188,0,0.2276115894317626,0.4489782969156901,0.0131529808044433,0.0253735860188802,0.6402585506439209,0.8124639474277016
YoloV8,daySequence1,188,0,0.7019481658935547,0.4446486155192057,0.0126881599426269,0.0247741063435872,0.6526438593864441,0.44705823818394247
YoloV8,daySequence1,189,0,0.2261187791824341,0.4480846722920735,0.0130238533020019,0.024325942993164,0.4199575781822204,0.8010398352771596
YoloV8,daySequence1,189,0,0.7032195091247558,0.4434091567993164,0.0116793632507324,0.023147710164388,0.7224758863449097,0.4465143996821599
YoloV8,daySequence1,190,0,0.7051231384277343,0.4432772954305013,0.0129163742065429,0.0252307891845703,0.6933539509773254,0.4634884474798962
YoloV8,daySequence1,190,0,0.2249375104904175,0.4486297289530436,0.014488935470581,0.0277855555216471,0.4511902332305908,0.8711540557514608
YoloV8,daySequence1,191,0,0.706198263168335,0.4495652516682942,0.0108403205871582,0.0215835571289062,0.6790502667427063,0.5324178288380246
YoloV8,daySequence1,192,0,0.7085434913635253,0.4482879002888997,0.011762523651123,0.0241404215494791,0.697404682636261,0.6461491869555522
YoloV8,daySequence1,193,0,0.7106761932373047,0.4484215100606282,0.0106487274169921,0.0217719395955403,0.6774848699569702,0.527572650876313
YoloV8,daySequence1,194,0,0.7139602661132812,0.4474230448404948,0.011751365661621,0.0240220387776692,0.7052744030952454,0.6423705864283739
YoloV8,daySequence1,194,0,0.2235156059265136,0.4518215179443359,0.0121375083923339,0.0251280466715494,0.4341318309307098,0.6940259609233406
YoloV8,daySequence1,195,0,0.7172279357910156,0.4479917526245117,0.011572265625,0.0232991536458333,0.6737380027770996,0.6135443793402714
YoloV8,daySequence1,196,0,0.7208019256591797,0.4471115112304687,0.012222671508789,0.0241709391276041,0.7287059426307678,0.6722752262044783
YoloV8,daySequence1,197,0,0.7236276626586914,0.4471095403035481,0.0120616912841796,0.0232463200887044,0.5980529189109802,0.6380428775041106
YoloV8,daySequence1,198,0,0.7268817901611329,0.4451391220092773,0.0119379043579101,0.0235131581624348,0.6399877071380615,0.5474944405612524
YoloV8,daySequence1,199,0,0.7300151824951172,0.4449241320292155,0.0117521286010742,0.0236541112263997,0.711990475654602,0.6325729441035679
YoloV8,daySequence1,200,0,0.7335326194763183,0.4436885833740234,0.011967658996582,0.0236512502034505,0.7479696273803711,0.6440962213608955
YoloV8,daySequence1,200,0,0.2279530048370361,0.4476843516031901,0.0137560844421386,0.0298075358072916,0.5118962526321411,0.6981700178254122
YoloV8,daySequence1,201,0,0.2277081966400146,0.4449372291564941,0.0149610519409179,0.0345012029012044,0.3687305450439453,0.6858531938560184
YoloV8,daySequence1,201,0,0.7363681793212891,0.4434565862019857,0.0112770080566406,0.0226929346720377,0.7266279458999634,0.5823337975475551
YoloV8,daySequence1,202,0,0.739537239074707,0.4426836013793945,0.0112961769104003,0.0233510971069335,0.7069841027259827,0.6002417754381827
YoloV8,daySequence1,202,0,0.2275154829025268,0.4447975794474283,0.0150917053222656,0.0324167887369791,0.6207857131958008,0.6887548354511882
YoloV8,daySequence1,203,0,0.7427924156188965,0.4399693806966145,0.012044620513916,0.0241598765055338,0.6953580379486084,0.66217880273858
YoloV8,daySequence1,203,0,0.2271255493164062,0.4446773846944173,0.0147932052612304,0.0308528264363606,0.4197243750095367,0.8970303617033154
YoloV8,daySequence1,204,0,0.7470459938049316,0.4377906799316406,0.0126491546630859,0.0255741119384765,0.7031471729278564,0.6309612929820889
YoloV8,daySequence1,204,0,0.2282686233520507,0.4438289006551106,0.0144153594970703,0.0296761194864908,0.5991504192352295,0.6997218852516356
YoloV8,daySequence1,205,0,0.2295573949813842,0.4435893058776855,0.0120877265930175,0.0247826894124348,0.4198262095451355,0.6816799262883396
YoloV8,daySequence1,205,0,0.751187515258789,0.4360095342000326,0.012276268005371,0.025286865234375,0.5867735147476196,0.39734826833009207
YoloV8,daySequence1,206,0,0.7563022613525391,0.4352483749389648,0.0127435684204101,0.0258860270182291,0.6579068303108215,0.6434237809408154
YoloV8,daySequence1,206,0,0.2305922746658325,0.4427377700805664,0.0122760772705078,0.026270039876302,0.4655197262763977,0.6790708245627423
YoloV8,daySequence1,207,0,0.7603543281555176,0.4359588305155436,0.0117683410644531,0.0243450164794921,0.6137218475341797,0.6519477069377864
YoloV8,daySequence1,208,0,0.7643255233764649,0.4352925618489583,0.013118553161621,0.0270183563232421,0.6264243721961975,0.5925687275370665
YoloV8,daySequence1,209,0,0.7688509464263916,0.4349522590637207,0.0130990982055664,0.0261381785074869,0.5868833661079407,0.7791196551035836
YoloV8,daySequence1,210,0,0.7725555419921875,0.4342789967854817,0.0132959365844726,0.0272844950358072,0.6697787642478943,0.7075799346916302
YoloV8,daySequence1,211,0,0.7758313179016113,0.4351807912190755,0.0130947113037109,0.0260644276936848,0.5813971161842346,0.7766611193065313
YoloV8,daySequence1,212,0,0.7789633274078369,0.4356609980265299,0.0130469322204589,0.0263140360514322,0.6933075785636902,0.7812379188559656
YoloV8,daySequence1,213,0,0.7821239471435547,0.4338421821594238,0.012410545349121,0.0248973846435546,0.6503857970237732,0.7031241868932979
YoloV8,daySequence1,214,0,0.7852187156677246,0.4278918584187826,0.0131237030029296,0.0270278294881184,0.74109947681427,0.8071514044094956
YoloV8,daySequence1,215,0,0.7872698783874512,0.42925599416097,0.0139287948608398,0.0291996637980143,0.3160795271396637,0.9048405064851873
YoloV8,daySequence1,216,0,0.7888384819030761,0.4299619038899739,0.0134360313415527,0.0273644765218098,0.6689896583557129,0.7171315111101587
YoloV8,daySequence1,217,0,0.7917367935180664,0.4305143992106119,0.0124853134155273,0.0251638412475585,0.6877492666244507,0.7149305053055345
YoloV8,daySequence1,218,0,0.7949488162994385,0.4288612365722656,0.0135954856872558,0.0279179255167643,0.6817631721496582,0.8421642348568911
YoloV8,daySequence1,219,0,0.7972393035888672,0.4286685307820638,0.0127408981323242,0.0251509348551432,0.6927310824394226,0.729191535324966
YoloV8,daySequence1,220,0,0.7987375259399414,0.4276124636332194,0.0140432357788085,0.0279637018839518,0.6734004020690918,0.7659536750780161
YoloV8,daySequence1,221,0,0.8005451202392578,0.4271593411763509,0.0135234832763671,0.0272331873575846,0.5763073563575745,0.8380587890744154
YoloV8,daySequence1,222,0,0.802762794494629,0.4276350657145182,0.0133613586425781,0.0272474924723307,0.6886839866638184,0.7100972256963145
YoloV8,daySequence1,222,0,0.2440471649169922,0.4319957415262858,0.0141263008117675,0.032378069559733,0.3053717613220215,0.6292667530611108
YoloV8,daySequence1,223,0,0.804893684387207,0.4278430938720703,0.0120439529418945,0.0244191487630208,0.6807167530059814,0.6692478943754109
YoloV8,daySequence1,223,0,0.2442683935165405,0.4318436940511068,0.0140501022338867,0.0327415466308593,0.3085536360740661,0.652630913783555
YoloV8,daySequence1,224,0,0.8064223289489746,0.4272132237752278,0.0125869750976562,0.0260091145833333,0.6635088324546814,0.744962452076093
YoloV8,daySequence1,224,0,0.2440062522888183,0.4313783645629883,0.0147003173828125,0.033404795328776,0.3765814900398254,0.7537037184723456
YoloV8,daySequence1,225,0,0.8072983741760253,0.4260692596435547,0.0127309799194335,0.0257942199707031,0.65887850522995,0.7472598960002195
YoloV8,daySequence1,225,0,0.2427104711532592,0.4314707438151041,0.0143440723419189,0.0312796274820963,0.3031655550003052,0.8305654516746255
YoloV8,daySequence1,226,0,0.8075674057006836,0.4244174003601074,0.0131290435791015,0.0270644505818684,0.6278877258300781,0.8085739545800094
YoloV8,daySequence1,226,0,0.2413914203643798,0.4290916442871094,0.015704345703125,0.0346505482991536,0.4972947239875793,0.7937756182481139
YoloV8,daySequence1,227,0,0.8082990646362305,0.4240526835123698,0.0125934600830078,0.0253266016642252,0.647136926651001,0.7257874138377265
YoloV8,daySequence1,227,0,0.2404548168182373,0.4289158503214518,0.0149211883544921,0.0323286692301432,0.4618806540966034,0.8213839962364419
YoloV8,daySequence1,228,0,0.8092443466186523,0.4222470919291178,0.0133460998535156,0.0275318145751953,0.634322464466095,0.716687548160544
YoloV8,daySequence1,228,0,0.2400998592376709,0.4274882634480794,0.0159934997558593,0.0351125717163085,0.5194063186645508,0.6389451743827885
YoloV8,daySequence1,229,0,0.8099599838256836,0.4235239028930664,0.0125587463378906,0.0252984364827473,0.6155080795288086,0.722981880108519
YoloV8,daySequence1,229,0,0.2393324851989746,0.4281791051228841,0.0155776977539062,0.0343016306559244,0.4870207905769348,0.8542466905856311
YoloV8,daySequence1,230,0,0.8099640846252442,0.4235459327697753,0.013003921508789,0.0263949712117513,0.6252425909042358,0.7810574423935549
YoloV8,daySequence1,230,0,0.2382621526718139,0.4271987279256184,0.0163135051727294,0.0372825622558593,0.2866418957710266,0.692006994162989
YoloV8,daySequence1,231,0,0.809691047668457,0.4224964141845703,0.01319580078125,0.0268335342407226,0.5562071204185486,0.8022460969216098
YoloV8,daySequence1,231,0,0.2371998786926269,0.4265966415405273,0.0166511535644531,0.0370889027913411,0.3813765943050384,0.8301776458607223
YoloV8,daySequence1,232,0,0.8101486206054688,0.421490732828776,0.0136810302734375,0.0279357274373372,0.564918577671051,0.869693514594334
YoloV8,daySequence1,232,0,0.2366459608078003,0.4252030372619629,0.0172136306762695,0.038670794169108,0.4433723390102386,0.8875611242894228
YoloV8,daySequence1,233,0,0.8106637954711914,0.4213593165079752,0.0134550094604492,0.0274190266927083,0.6000754833221436,0.839505381937393
