model,dataset,img_id,class_id,x_center,y_center,width,height,confidence,IoU
YoloV5,daySequence1,1140,0,0.584375,0.4604166666666666,0.0109375,0.0229166666666666,0.3101555705070495,0.5703703703703719
YoloV5,daySequence1,1141,0,0.584375,0.4604166666666666,0.0109375,0.0229166666666666,0.4175963401794433,0.5703703703703719
YoloV5,daySequence1,1142,0,0.583984375,0.4598958333333333,0.01015625,0.021875,0.3764504194259643,0.5055555555555614
YoloV5,daySequence1,1144,0,0.583984375,0.459375,0.01015625,0.0208333333333333,0.3050964772701263,0.48148148148148556
YoloV5,daySequence1,1145,0,0.583984375,0.4583333333333333,0.01015625,0.0208333333333333,0.3511857688426971,0.48148148148148556
YoloV5,daySequence1,1146,0,0.58359375,0.4588541666666667,0.0109375,0.021875,0.3106173872947693,0.544444444444445
YoloV5,daySequence1,1147,0,0.583203125,0.4578125,0.01015625,0.021875,0.258585512638092,0.5055555555555614
YoloV5,daySequence1,1148,0,0.583203125,0.4588541666666667,0.01015625,0.021875,0.2974125444889068,0.5055555555555594
YoloV5,daySequence1,1149,0,0.583203125,0.4588541666666667,0.01015625,0.021875,0.3468997776508331,0.5055555555555594
YoloV5,daySequence1,1150,0,0.583203125,0.4598958333333333,0.01015625,0.021875,0.3228189051151275,0.5055555555555614
YoloV5,daySequence1,1153,0,0.5828125,0.459375,0.0109375,0.0229166666666666,0.2920691072940826,0.5703703703703719
YoloV5,daySequence1,1154,0,0.583203125,0.4640625,0.01015625,0.0239583333333333,0.3991715312004089,0.4823321554770376
YoloV5,daySequence1,1155,0,0.5828125,0.4661458333333333,0.0109375,0.0260416666666666,0.3062044084072113,0.5292096219931285
YoloV5,daySequence1,1156,0,0.583203125,0.4677083333333333,0.01171875,0.025,0.4063414335250854,0.5384615384615398
YoloV5,daySequence1,1158,0,0.582421875,0.4729166666666666,0.01171875,0.025,0.3809169232845306,0.0
YoloV5,daySequence1,1159,0,0.58203125,0.4723958333333333,0.0109375,0.0239583333333333,0.3273977935314178,0.4810996563573929
YoloV5,daySequence1,1160,0,0.58203125,0.471875,0.0109375,0.0229166666666666,0.3775907754898071,0.4929577464788764
YoloV5,daySequence1,1161,0,0.58203125,0.4723958333333333,0.0109375,0.0239583333333333,0.3744713962078094,0.4810996563573929
YoloV5,daySequence1,1162,0,0.582421875,0.4734375,0.01015625,0.0239583333333333,0.4570994079113006,0.0
YoloV5,daySequence1,1163,0,0.58203125,0.4734375,0.0109375,0.0239583333333333,0.4245714247226715,0.481099656357391
YoloV5,daySequence1,1164,0,0.58203125,0.4739583333333333,0.0109375,0.0229166666666666,0.4932116270065307,0.0
YoloV5,daySequence1,1165,0,0.582421875,0.4744791666666667,0.01015625,0.0239583333333333,0.4981218576431274,0.0
YoloV5,daySequence1,1166,0,0.583203125,0.475,0.01015625,0.0208333333333333,0.3459016978740692,0.48148148148148556
YoloV5,daySequence1,1168,0,0.585546875,0.4765625,0.01015625,0.021875,0.4576278328895569,0.4701627486437667
YoloV5,daySequence1,1174,0,0.5890625,0.4697916666666666,0.0109375,0.0229166666666666,0.3214064240455627,0.5306859205776208
YoloV5,daySequence1,1176,0,0.590234375,0.4708333333333333,0.01015625,0.0229166666666666,0.3714549243450165,0.5051124744376339
YoloV5,daySequence1,1178,0,0.59140625,0.4713541666666667,0.0109375,0.0239583333333333,0.375140905380249,0.48109965635738905
YoloV5,daySequence1,1180,0,0.591796875,0.4666666666666667,0.01171875,0.025,0.2749721109867096,0.5789473684210515
YoloV5,daySequence1,1181,0,0.593359375,0.4671875,0.01171875,0.0260416666666666,0.3560635149478912,0.524999999999998
YoloV5,daySequence1,1185,0,0.596484375,0.4625,0.01015625,0.025,0.3163583278656006,0.5406871609403318
YoloV5,daySequence1,1190,0,0.599609375,0.4677083333333333,0.01171875,0.0270833333333333,0.2852426171302795,0.5897435897435933
YoloV5,daySequence1,1196,0,0.6046875,0.4671875,0.0109375,0.0239583333333333,0.3790751695632934,0.48109965635738905
YoloV5,daySequence1,1198,0,0.60859375,0.4588541666666667,0.0109375,0.0239583333333333,0.2860691845417022,0.555956678700362
YoloV5,daySequence1,1200,0,0.612890625,0.45625,0.01171875,0.025,0.2827488481998443,0.48514851485148913
YoloV5,daySequence1,1201,0,0.61484375,0.45625,0.0125,0.0270833333333333,0.3350831866264343,0.5419354838709644
YoloV5,daySequence1,1202,0,0.616796875,0.45625,0.01171875,0.025,0.5007335543632507,0.5384615384615398
YoloV5,daySequence1,1203,0,0.618359375,0.4567708333333333,0.01171875,0.0260416666666666,0.4298649132251739,0.5250000000000021
YoloV5,daySequence1,1204,0,0.619921875,0.4598958333333333,0.01015625,0.0239583333333333,0.3853214979171753,0.0
YoloV5,daySequence1,1207,0,0.622265625,0.4583333333333333,0.01171875,0.025,0.2886374294757843,0.5789473684210538
YoloV5,daySequence1,1208,0,0.623046875,0.4567708333333333,0.01171875,0.0260416666666666,0.3293485045433044,0.5250000000000021
YoloV5,daySequence1,1210,0,0.621875,0.4536458333333333,0.0125,0.0260416666666666,0.3802421391010284,0.5562913907284758
YoloV5,daySequence1,1211,0,0.621484375,0.4520833333333333,0.01171875,0.025,0.3700896501541137,0.49999999999999933
YoloV5,daySequence1,1212,0,0.621875,0.4515625,0.0125,0.0260416666666666,0.3790049850940704,0.5161290322580618
YoloV5,daySequence1,1216,0,0.61875,0.45625,0.0125,0.0270833333333333,0.2705548405647278,0.5827814569536408
YoloV5,daySequence1,1234,0,0.624609375,0.4473958333333333,0.01328125,0.0302083333333333,0.5445327758789062,0.6527999999999895
YoloV5,daySequence1,1237,0,0.625390625,0.428125,0.01328125,0.0333333333333333,0.3027612566947937,0.6035502958579808
YoloV5,daySequence1,1240,0,0.626953125,0.4296875,0.01484375,0.0364583333333333,0.2643727362155914,0.6972477064220205
YoloV5,daySequence1,1319,0,0.10859375,0.434375,0.0171875,0.0416666666666666,0.2782008945941925,0.0
YoloV5,daySequence1,1321,0,0.1046875,0.4317708333333333,0.01875,0.0427083333333333,0.3225324749946594,0.0
YoloV5,daySequence1,1342,0,0.609375,0.4229166666666666,0.0171875,0.0375,0.258480966091156,0.48474576271186026
YoloV5,daySequence1,1359,0,0.4703125,0.3864583333333333,0.0203125,0.04375,0.2641970515251159,0.5416666666666649
YoloV5,daySequence1,1888,0,0.66484375,0.4651041666666666,0.009375,0.021875,0.2500830888748169,0.0
YoloV5,daySequence1,1889,0,0.6671875,0.4640625,0.009375,0.021875,0.4028881788253784,0.0
YoloV5,daySequence1,1890,0,0.669140625,0.4651041666666666,0.01015625,0.0239583333333333,0.3837213218212127,0.4952380952380975
YoloV5,daySequence1,1891,0,0.672265625,0.4682291666666666,0.01015625,0.0239583333333333,0.3172594606876373,0.0
YoloV5,daySequence1,1892,0,0.67421875,0.4677083333333333,0.0109375,0.025,0.3213635087013244,0.4784172661870507
YoloV5,daySequence1,1893,0,0.676171875,0.4640625,0.01015625,0.0239583333333333,0.2514635622501373,0.4591078066914536
YoloV5,daySequence1,1894,0,0.67890625,0.4614583333333333,0.0109375,0.025,0.4475362002849579,0.4784172661870546
YoloV5,daySequence1,1895,0,0.680859375,0.4588541666666667,0.01015625,0.0239583333333333,0.3915506303310394,0.5358422939068177
YoloV5,daySequence1,1896,0,0.565234375,0.4057291666666666,0.01484375,0.028125,0.3504825830459595,0.8813559322033814
YoloV5,daySequence1,1896,0,0.6828125,0.4583333333333333,0.0109375,0.025,0.4292324781417846,0.0
YoloV5,daySequence1,1897,0,0.566015625,0.403125,0.01328125,0.025,0.2909705936908722,0.7529411764705963
YoloV5,daySequence1,1897,0,0.68515625,0.4567708333333333,0.0109375,0.0260416666666666,0.3261534869670868,0.505263157894739
YoloV5,daySequence1,1898,0,0.566796875,0.4,0.01328125,0.025,0.3135212361812591,0.6996197718631176
YoloV5,daySequence1,1898,0,0.6875,0.4557291666666667,0.0109375,0.0239583333333333,0.3110158145427704,0.5303030303030334
YoloV5,daySequence1,1899,0,0.56875,0.3979166666666666,0.0140625,0.0270833333333333,0.4627824425697326,0.6279863481228694
YoloV5,daySequence1,1899,0,0.690234375,0.4546875,0.01015625,0.0239583333333333,0.4468857049942016,0.5358422939068177
YoloV5,daySequence1,1900,0,0.570703125,0.3958333333333333,0.01484375,0.0291666666666666,0.5879353284835815,0.8509090909091006
YoloV5,daySequence1,1900,0,0.69296875,0.4526041666666666,0.0109375,0.0239583333333333,0.6218661665916443,0.49077490774907623
YoloV5,daySequence1,1901,0,0.572265625,0.3958333333333333,0.01484375,0.0291666666666666,0.6063032150268555,0.8509090909091006
YoloV5,daySequence1,1901,0,0.6953125,0.453125,0.0109375,0.025,0.4846006631851196,0.0
YoloV5,daySequence1,1902,0,0.5734375,0.3958333333333333,0.0140625,0.0291666666666666,0.6047474145889282,0.8965517241379413
YoloV5,daySequence1,1902,0,0.698046875,0.4541666666666666,0.01171875,0.025,0.6267737150192261,0.48458149779735693
YoloV5,daySequence1,1903,0,0.5734375,0.3963541666666667,0.0140625,0.028125,0.5499061346054077,0.7846153846153978
YoloV5,daySequence1,1903,0,0.7,0.4541666666666666,0.0109375,0.025,0.4627685248851776,0.4784172661870507
YoloV5,daySequence1,1904,0,0.57421875,0.3947916666666666,0.0140625,0.0291666666666666,0.4729936122894287,0.7741935483870926
YoloV5,daySequence1,1904,0,0.70234375,0.4552083333333333,0.0109375,0.0270833333333333,0.685569703578949,0.0
YoloV5,daySequence1,1905,0,0.574609375,0.3932291666666667,0.01484375,0.0302083333333333,0.2936574220657348,0.6649681528662388
YoloV5,daySequence1,1905,0,0.7046875,0.4536458333333333,0.0109375,0.0260416666666666,0.6707190871238708,0.4742268041237134
YoloV5,daySequence1,1906,0,0.57578125,0.3916666666666666,0.015625,0.03125,0.4266325533390045,0.6863354037267082
YoloV5,daySequence1,1906,0,0.70703125,0.4546875,0.0109375,0.0260416666666666,0.6710364818572998,0.0
YoloV5,daySequence1,1907,0,0.50625,0.3859375,0.015625,0.028125,0.3061403334140777,0.7004608294930805
YoloV5,daySequence1,1907,0,0.57734375,0.390625,0.015625,0.03125,0.3580494821071625,0.7340267459138207
YoloV5,daySequence1,1907,0,0.71015625,0.4552083333333333,0.0109375,0.0270833333333333,0.622922956943512,0.0
YoloV5,daySequence1,1908,0,0.712109375,0.4552083333333333,0.01171875,0.0270833333333333,0.4612397253513336,0.6122448979591861
YoloV5,daySequence1,1909,0,0.579296875,0.3875,0.01484375,0.0291666666666666,0.471285730600357,0.7372013651877214
YoloV5,daySequence1,1909,0,0.714453125,0.4536458333333333,0.01171875,0.028125,0.6170545816421509,0.517241379310343
YoloV5,daySequence1,1910,0,0.580078125,0.3854166666666667,0.01328125,0.0270833333333333,0.4833321571350097,0.7921146953404955
YoloV5,daySequence1,1910,0,0.7171875,0.4515625,0.0109375,0.0260416666666666,0.6721323728561401,0.47422680412371493
YoloV5,daySequence1,1911,0,0.58046875,0.3828125,0.0140625,0.028125,0.4703499376773834,0.5625000000000041
YoloV5,daySequence1,1911,0,0.71953125,0.45,0.0109375,0.025,0.6386295557022095,0.0
YoloV5,daySequence1,1912,0,0.580859375,0.3802083333333333,0.01328125,0.0270833333333333,0.5323038697242737,0.728119180633141
YoloV5,daySequence1,1912,0,0.721484375,0.4484375,0.01171875,0.0260416666666666,0.6711347103118896,0.586734693877552
YoloV5,daySequence1,1913,0,0.58046875,0.3802083333333333,0.0140625,0.0291666666666666,0.4086092412471771,0.5833333333333367
YoloV5,daySequence1,1913,0,0.723046875,0.4494791666666666,0.01171875,0.0260416666666666,0.6596121191978455,0.5066079295154158
YoloV5,daySequence1,1914,0,0.58046875,0.3791666666666666,0.0140625,0.0291666666666666,0.5043837428092957,0.6666666666666708
YoloV5,daySequence1,1914,0,0.723828125,0.4505208333333333,0.01171875,0.0260416666666666,0.6740987300872803,0.4960317460317456
YoloV5,daySequence1,1915,0,0.5015625,0.3697916666666667,0.0171875,0.03125,0.3269232213497162,0.6970954356846478
YoloV5,daySequence1,1915,0,0.579296875,0.3776041666666667,0.01484375,0.0302083333333333,0.3308359980583191,0.6377314814814834
YoloV5,daySequence1,1915,0,0.724609375,0.4484375,0.01171875,0.0260416666666666,0.6052868962287903,0.0
YoloV5,daySequence1,1916,0,0.57890625,0.3723958333333333,0.0140625,0.028125,0.4934706389904022,0.8125000000000087
YoloV5,daySequence1,1916,0,0.725390625,0.4447916666666666,0.01171875,0.0270833333333333,0.7198411822319031,0.4956896551724124
YoloV5,daySequence1,1917,0,0.57734375,0.3703125,0.0140625,0.028125,0.4852120280265808,0.8000000000000071
YoloV5,daySequence1,1917,0,0.72578125,0.4432291666666667,0.0125,0.028125,0.7102404832839966,0.49999999999999606
YoloV5,daySequence1,1918,0,0.4953125,0.3635416666666666,0.015625,0.03125,0.3964442312717438,0.7594936708860727
YoloV5,daySequence1,1918,0,0.5765625,0.3697916666666667,0.0140625,0.0291666666666666,0.521006166934967,0.4666666666666698
YoloV5,daySequence1,1918,0,0.7265625,0.4432291666666667,0.0125,0.028125,0.7196431159973145,0.47272727272727055
YoloV5,daySequence1,1919,0,0.49296875,0.3630208333333333,0.015625,0.0302083333333333,0.3007625341415405,0.671296296296291
YoloV5,daySequence1,1919,0,0.575,0.36875,0.0125,0.0270833333333333,0.4861213862895965,0.5502645502645481
YoloV5,daySequence1,1919,0,0.72734375,0.4432291666666667,0.0125,0.028125,0.7392018437385559,0.47272727272727055
YoloV5,daySequence1,1920,0,0.491015625,0.3630208333333333,0.01484375,0.0302083333333333,0.4760240614414215,0.6377314814814834
YoloV5,daySequence1,1920,0,0.574609375,0.3692708333333333,0.01328125,0.028125,0.295980304479599,0.4781249999999949
YoloV5,daySequence1,1920,0,0.72890625,0.4442708333333333,0.0125,0.028125,0.7347128391265869,0.51468531468531
YoloV5,daySequence1,1921,0,0.73046875,0.4432291666666667,0.0125,0.028125,0.7401085495948792,0.47272727272727055
YoloV5,daySequence1,1922,0,0.73203125,0.44375,0.0125,0.0291666666666666,0.741907000541687,0.49090909090908774
YoloV5,daySequence1,1923,0,0.488671875,0.3546875,0.01484375,0.0302083333333333,0.5017635822296143,0.5101851851851872
YoloV5,daySequence1,1923,0,0.5734375,0.3614583333333333,0.015625,0.0291666666666666,0.2642248570919037,0.6453804347826126
YoloV5,daySequence1,1923,0,0.733984375,0.4416666666666666,0.01328125,0.0291666666666666,0.7278285622596741,0.49220489977727433
YoloV5,daySequence1,1924,0,0.486328125,0.3526041666666666,0.01640625,0.0322916666666666,0.5426927208900452,0.6344410876132873
YoloV5,daySequence1,1924,0,0.5734375,0.3572916666666667,0.0140625,0.0291666666666666,0.3652059435844421,0.5250000000000037
YoloV5,daySequence1,1924,0,0.735546875,0.4380208333333333,0.01328125,0.0322916666666666,0.724239706993103,0.487962962962958
YoloV5,daySequence1,1925,0,0.48671875,0.35,0.01875,0.0395833333333333,0.322636604309082,0.8500000000000016
YoloV5,daySequence1,1925,0,0.738671875,0.434375,0.01328125,0.03125,0.7380826473236084,0.0
YoloV5,daySequence1,1926,0,0.485546875,0.3473958333333333,0.01796875,0.0364583333333333,0.4651560187339782,0.7453703703703677
YoloV5,daySequence1,1926,0,0.741015625,0.4338541666666666,0.01328125,0.0302083333333333,0.7359200119972229,0.0
YoloV5,daySequence1,1927,0,0.48515625,0.3463541666666667,0.0171875,0.0364583333333333,0.6519383192062378,0.7163865546218529
YoloV5,daySequence1,1927,0,0.74375,0.4338541666666666,0.0140625,0.0302083333333333,0.7335789203643799,0.4833333333333363
YoloV5,daySequence1,1928,0,0.48515625,0.346875,0.0171875,0.0354166666666666,0.6375865936279297,0.6925925925925954
YoloV5,daySequence1,1928,0,0.5765625,0.3515625,0.015625,0.0322916666666666,0.2726288735866546,0.574074074074074
YoloV5,daySequence1,1928,0,0.746484375,0.4338541666666666,0.01328125,0.0322916666666666,0.7297834157943726,0.4413461538461477
YoloV5,daySequence1,1929,0,0.48515625,0.3447916666666666,0.015625,0.0333333333333333,0.6484082937240601,0.6637168141592906
YoloV5,daySequence1,1929,0,0.577734375,0.3494791666666667,0.01328125,0.028125,0.3407647907733917,0.5312499999999932
YoloV5,daySequence1,1929,0,0.75,0.4328125,0.0140625,0.034375,0.6400806903839111,0.43049327354260525
YoloV5,daySequence1,1930,0,0.484765625,0.3416666666666667,0.01796875,0.0354166666666666,0.5642431974411011,0.7240740740740741
YoloV5,daySequence1,1930,0,0.753125,0.4302083333333333,0.0140625,0.03125,0.7261248230934143,0.47540983606557885
YoloV5,daySequence1,1931,0,0.48515625,0.3375,0.0171875,0.0375,0.713143527507782,0.6518518518518525
YoloV5,daySequence1,1931,0,0.756640625,0.4296875,0.01484375,0.0322916666666666,0.7327582836151123,0.4908333333333354
YoloV5,daySequence1,1931,0,0.5796875,0.34375,0.0140625,0.0291666666666666,0.368262380361557,0.37333333333333507
YoloV5,daySequence1,1932,0,0.48515625,0.3338541666666667,0.0171875,0.0364583333333333,0.6878966093063354,0.4761904761904765
YoloV5,daySequence1,1932,0,0.58046875,0.3401041666666666,0.0140625,0.028125,0.3568299114704132,0.5625000000000041
YoloV5,daySequence1,1932,0,0.759765625,0.4260416666666666,0.01328125,0.03125,0.7322614789009094,0.4058355437665724
YoloV5,daySequence1,1933,0,0.763671875,0.4239583333333333,0.01484375,0.03125,0.772894561290741,0.4713740458015277
YoloV5,daySequence1,1933,0,0.485546875,0.33125,0.01640625,0.0354166666666666,0.6479604840278625,0.31481481481481366
YoloV5,daySequence1,1933,0,0.582421875,0.3369791666666666,0.01328125,0.028125,0.4211901128292084,0.42499999999999566
YoloV5,daySequence1,1934,0,0.76640625,0.4229166666666666,0.0140625,0.0333333333333333,0.794569194316864,0.4576271186440712
YoloV5,daySequence1,1934,0,0.48515625,0.3291666666666666,0.0171875,0.0375,0.6621384024620056,0.379310344827587
YoloV5,daySequence1,1934,0,0.583203125,0.3348958333333333,0.01484375,0.0302083333333333,0.3432200253009796,0.3748299319727904
YoloV5,daySequence1,1935,0,0.484765625,0.328125,0.01796875,0.0375,0.6263395547866821,0.5120593692022257
YoloV5,daySequence1,1935,0,0.769921875,0.4229166666666666,0.01484375,0.0333333333333333,0.7840439081192017,0.5135135135135142
YoloV5,daySequence1,1935,0,0.584375,0.334375,0.0140625,0.0291666666666666,0.4149465262889862,0.4148148148148168
YoloV5,daySequence1,1936,0,0.7734375,0.4229166666666666,0.015625,0.0354166666666666,0.7735344767570496,0.5128205128205121
YoloV5,daySequence1,1936,0,0.484765625,0.3270833333333333,0.01640625,0.0354166666666666,0.6010590195655823,0.31481481481481366
YoloV5,daySequence1,1936,0,0.58515625,0.3317708333333333,0.0140625,0.0302083333333333,0.4812574684619903,0.38666666666666927
YoloV5,daySequence1,1937,0,0.776953125,0.421875,0.01484375,0.0354166666666666,0.7740536332130432,0.4685759745425647
YoloV5,daySequence1,1937,0,0.48515625,0.3244791666666666,0.0171875,0.0364583333333333,0.6184609532356262,0.39609053497942354
YoloV5,daySequence1,1938,0,0.78046875,0.4213541666666666,0.015625,0.034375,0.8046247363090515,0.5263157894736834
YoloV5,daySequence1,1938,0,0.484765625,0.3223958333333333,0.01796875,0.0385416666666666,0.6210981011390686,0.407567049808428
YoloV5,daySequence1,1938,0,0.587890625,0.3276041666666666,0.01640625,0.0322916666666666,0.2953447997570038,0.4428571428571409
YoloV5,daySequence1,1939,0,0.784375,0.4203125,0.015625,0.0364583333333333,0.7786365151405334,0.4518272425249159
YoloV5,daySequence1,1939,0,0.484765625,0.31875,0.01796875,0.0395833333333333,0.7006655335426331,0.4185823754789266
YoloV5,daySequence1,1939,0,0.007421875,0.2114583333333333,0.01484375,0.1083333333333333,0.7041114568710327,0.0
YoloV5,daySequence1,1940,0,0.48515625,0.3171875,0.015625,0.0364583333333333,0.6689382195472717,0.3352490421455935
YoloV5,daySequence1,1940,0,0.590234375,0.325,0.01484375,0.0291666666666666,0.3798560500144958,0.43786008230452683
YoloV5,daySequence1,1940,0,0.7875,0.4197916666666667,0.015625,0.0354166666666666,0.7375754117965698,0.4385382059800667
YoloV5,daySequence1,1941,0,0.48515625,0.3166666666666666,0.015625,0.0354166666666666,0.6889994740486145,0.4205318491032783
YoloV5,daySequence1,1941,0,0.59140625,0.3239583333333333,0.0140625,0.0291666666666666,0.4214263260364532,0.33939393939394097
YoloV5,daySequence1,1941,0,0.79140625,0.4213541666666666,0.015625,0.034375,0.7677068710327148,0.4489795918367361
YoloV5,daySequence1,1942,0,0.48515625,0.3161458333333333,0.015625,0.0364583333333333,0.7000899314880371,0.47619047619047555
YoloV5,daySequence1,1942,0,0.7953125,0.4208333333333333,0.0171875,0.0375,0.7340598106384277,0.5387755102040763
YoloV5,daySequence1,1942,0,0.59296875,0.3239583333333333,0.015625,0.03125,0.2887333035469055,0.4444444444444444
YoloV5,daySequence1,1943,0,0.48515625,0.315625,0.015625,0.0375,0.7103493809700012,0.5109489051094898
YoloV5,daySequence1,1943,0,0.594921875,0.3223958333333333,0.01640625,0.0322916666666666,0.319063276052475,0.48222222222221944
YoloV5,daySequence1,1943,0,0.79921875,0.4223958333333333,0.015625,0.0364583333333333,0.7546772956848145,0.3968253968253963
YoloV5,daySequence1,1944,0,0.48515625,0.3135416666666666,0.0171875,0.0395833333333333,0.7223524451255798,0.36958443854995665
YoloV5,daySequence1,1944,0,0.803125,0.4208333333333333,0.0171875,0.0395833333333333,0.7807719707489014,0.0
YoloV5,daySequence1,1945,0,0.484765625,0.3114583333333333,0.01796875,0.0395833333333333,0.7008808255195618,0.38638373121131686
YoloV5,daySequence1,1945,0,0.597265625,0.3192708333333333,0.01484375,0.0302083333333333,0.4213192164897918,0.3407544836116277
YoloV5,daySequence1,1945,0,0.80625,0.4192708333333333,0.0171875,0.0385416666666666,0.7569689750671387,0.38651471984804947
YoloV5,daySequence1,1946,0,0.8109375,0.4182291666666666,0.0171875,0.0385416666666666,0.7563959360122681,0.48322147651006303
YoloV5,daySequence1,1946,0,0.48515625,0.3088541666666666,0.0171875,0.0385416666666666,0.7192224264144897,0.3076341647770217
YoloV5,daySequence1,1946,0,0.598046875,0.3151041666666667,0.01484375,0.0302083333333333,0.4996839165687561,0.34012345679012423
YoloV5,daySequence1,1947,0,0.48515625,0.3067708333333333,0.015625,0.0322916666666666,0.4284350574016571,0.23431594860166244
YoloV5,daySequence1,1947,0,0.814453125,0.4166666666666667,0.01484375,0.0333333333333333,0.505416989326477,0.0
YoloV5,daySequence1,2771,0,0.56015625,0.4072916666666666,0.015625,0.03125,0.3591172993183136,0.49999999999999256
YoloV5,daySequence1,2772,0,0.560546875,0.4057291666666666,0.01484375,0.0302083333333333,0.4986966252326965,0.8586030664395374
YoloV5,daySequence1,2773,0,0.56171875,0.4078125,0.015625,0.0322916666666666,0.3212614059448242,0.7409470752089046
YoloV5,daySequence1,2774,0,0.56171875,0.40625,0.015625,0.03125,0.3362311124801636,0.7500000000000079
YoloV5,daySequence1,2775,0,0.5625,0.4078125,0.015625,0.0322916666666666,0.2904957830905914,0.6227544910179619
YoloV5,daySequence1,2777,0,0.56484375,0.4010416666666667,0.0171875,0.0354166666666666,0.4849997758865356,0.6059850374064892
YoloV5,daySequence1,2778,0,0.565625,0.3932291666666667,0.0171875,0.034375,0.2983964383602142,0.8037037037036855
YoloV5,daySequence1,2797,0,0.75234375,0.4546875,0.0140625,0.0322916666666666,0.2640143036842346,0.5714285714285768
YoloV5,daySequence1,2801,0,0.766015625,0.4546875,0.01484375,0.0322916666666666,0.2631579041481018,0.4979035639412988
YoloV5,daySequence1,2802,0,0.597265625,0.3546875,0.02265625,0.046875,0.3962646126747131,0.0
YoloV5,daySequence1,2803,0,0.5984375,0.3567708333333333,0.021875,0.0447916666666666,0.3986928164958954,0.6104651162790665
YoloV5,daySequence1,2805,0,0.60078125,0.3546875,0.0234375,0.0447916666666666,0.4105894565582275,0.569767441860462
YoloV5,daySequence1,2806,0,0.6015625,0.3515625,0.0234375,0.0489583333333333,0.5802423357963562,0.0
YoloV5,daySequence1,2807,0,0.60234375,0.3427083333333333,0.025,0.0541666666666666,0.6617995500564575,0.5769230769230794
YoloV5,daySequence1,2808,0,0.603125,0.340625,0.0234375,0.05,0.4164418280124664,0.5000000000000017
YoloV5,daySequence1,2809,0,0.60390625,0.3416666666666667,0.021875,0.0479166666666666,0.3655000329017639,0.6521739130434799
YoloV5,daySequence1,2810,0,0.604296875,0.3411458333333333,0.02265625,0.046875,0.3464542031288147,0.6436781609195411
YoloV5,daySequence1,2812,0,0.606640625,0.3255208333333333,0.02578125,0.0552083333333333,0.3694275915622711,0.6174957118353304
YoloV5,daySequence1,2813,0,0.60625,0.3182291666666667,0.025,0.0552083333333333,0.4254128634929657,0.6367924528301843
YoloV5,daySequence1,2814,0,0.608203125,0.3125,0.02578125,0.0583333333333333,0.5428707003593445,0.5844155844155805
YoloV5,daySequence1,2815,0,0.60859375,0.3114583333333333,0.0265625,0.0604166666666666,0.6496959924697876,0.6161257606490838
YoloV5,daySequence1,2815,0,0.823828125,0.4338541666666666,0.01953125,0.0427083333333333,0.4463400244712829,0.5328185328185329
YoloV5,daySequence1,2816,0,0.608984375,0.3151041666666667,0.02578125,0.059375,0.5023265480995178,0.5741626794258332
YoloV5,daySequence1,2817,0,0.608984375,0.3161458333333333,0.02578125,0.059375,0.6263259649276733,0.5741626794258332
YoloV5,daySequence1,2817,0,0.833203125,0.440625,0.02109375,0.0458333333333333,0.6814358830451965,0.5619834710743824
YoloV5,daySequence1,2818,0,0.609765625,0.3135416666666666,0.02578125,0.0583333333333333,0.4800797402858734,0.7055999999999967
YoloV5,daySequence1,2819,0,0.609765625,0.3130208333333333,0.02578125,0.059375,0.6348628401756287,0.7177033492822967
YoloV5,daySequence1,2819,0,0.842578125,0.4416666666666666,0.01953125,0.0416666666666666,0.2970355451107025,0.49253731343283513
YoloV5,daySequence1,2820,0,0.609765625,0.3026041666666667,0.02578125,0.059375,0.336814284324646,0.6459330143540625
