model,dataset,img_id,confidence,euc_dist
YoloV3,daySequence1,2802,0.3178313970565796,0.0011125004876714902
YoloV3,nightSequence2,1560,0.4411722421646118,0.0011125004876714902
YoloV3,nightSequence2,4190,0.4121866226196289,0.0011125004876714902
YoloV3,nightSequence2,4626,0.2627308070659637,0.0011125004876714902
YoloV3,daySequence1,2806,0.4830662310123443,0.0011125004876715422
YoloV3,daySequence2,6856,0.4537526071071625,0.0011125004876715618
YoloV3,nightSequence1,3941,0.7116298079490662,0.0011125004876715683
YoloV3,nightSequence1,903,0.5558431148529053,0.0011125004876715943
YoloV3,nightSequence2,4641,0.4696885049343109,0.0011125004876715943
YoloV3,nightSequence1,982,0.4644053876399994,0.0011125004876715943
YoloV3,nightSequence2,4189,0.3021691143512726,0.0011718750000000444
YoloV3,nightSequence2,1566,0.3358733057975769,0.0011718750000000444
YoloV3,nightSequence1,3954,0.6682064533233643,0.0011718750000000444
YoloV3,nightSequence1,1547,0.4554945826530456,0.0012824033596087949
YoloV3,daySequence2,3494,0.3515976667404175,0.0012824033596088456
YoloV3,daySequence2,4621,0.354477047920227,0.0012824033596088964
YoloV3,nightSequence1,1640,0.4753304123878479,0.0012824033596088964
YoloV3,nightSequence1,4750,0.4427454173564911,0.0013020833333333038
YoloV3,nightSequence1,1559,0.5213180780410767,0.0013020833333333038
YoloV3,nightSequence1,1495,0.3810487985610962,0.0013020833333333038
YoloV3,nightSequence1,3956,0.6335002779960632,0.0013020833333333259
YoloV3,nightSequence1,1627,0.3558132648468017,0.0013020833333333482
YoloV3,nightSequence1,1136,0.447003036737442,0.0013020833333333482
YoloV3,nightSequence1,969,0.3718664050102234,0.0013020833333333482
YoloV3,nightSequence1,3965,0.6570403575897217,0.0013020833333333927
YoloV3,nightSequence1,3943,0.5090622305870056,0.0015624999999999112
YoloV3,nightSequence2,4203,0.302713394165039,0.0015624999999999667
YoloV3,nightSequence1,3945,0.3997684419155121,0.0015624999999999944
YoloV3,nightSequence1,3947,0.6150832772254944,0.0015624999999999944
YoloV3,nightSequence2,5229,0.4009892344474792,0.0015625000000000014
YoloV3,nightSequence1,979,0.5299900770187378,0.0015625000000000222
YoloV3,nightSequence2,1577,0.3719470202922821,0.0015625000000000222
YoloV3,nightSequence2,5316,0.2754778563976288,0.0015625000000000777
YoloV3,nightSequence2,1578,0.3594469428062439,0.0015679159607801575
YoloV3,nightSequence1,1630,0.3147095441818237,0.0015679159607801946
YoloV3,nightSequence1,988,0.3536668121814728,0.0015679159607801946
YoloV3,nightSequence1,1550,0.2552502751350403,0.0015679159607801946
YoloV3,nightSequence2,1580,0.5151287913322449,0.0015679159607801946
YoloV3,nightSequence1,968,0.3776908814907074,0.0015679159607802314
YoloV3,nightSequence2,1571,0.3485910892486572,0.0015679159607802314
YoloV3,nightSequence1,3939,0.5232740044593811,0.0015679159607802314
YoloV3,nightSequence1,1618,0.2999722361564636,0.0015679159607802314
YoloV3,nightSequence1,1395,0.2615269720554352,0.0015679159607802314
YoloV3,nightSequence1,1634,0.2673805058002472,0.0015679159607802314
YoloV3,nightSequence2,1563,0.3304715156555176,0.0015679159607802405
YoloV3,nightSequence2,4396,0.2711797654628753,0.0015679159607802776
YoloV3,nightSequence2,4642,0.2641111016273498,0.0015679159607803145
YoloV3,nightSequence1,1650,0.4295656979084015,0.0015679159607803145
YoloV3,nightSequence2,4404,0.3415970206260681,0.0016105881350068072
YoloV3,nightSequence2,4398,0.3212804794311523,0.0016105881350068072
YoloV3,daySequence2,1516,0.2507850229740143,0.0016105881350068072
YoloV3,nightSequence1,3438,0.345406174659729,0.0016105881350068072
YoloV3,nightSequence2,4691,0.4852190911769867,0.001610588135006861
YoloV3,nightSequence1,3972,0.40568608045578,0.0016105881350068879
YoloV3,daySequence2,4641,0.5521110892295837,0.001610588135006915
YoloV3,daySequence2,3492,0.5017329454421997,0.001610588135006915
YoloV3,nightSequence1,981,0.498084545135498,0.001610588135006915
YoloV3,nightSequence2,4636,0.3540612757205963,0.001610588135006915
YoloV3,nightSequence2,1569,0.3205572664737701,0.001610588135006915
YoloV3,nightSequence1,3977,0.5833621621131897,0.001610588135006915
YoloV3,nightSequence2,5376,0.2839047014713287,0.0016105881350069687
YoloV3,nightSequence2,5379,0.305540531873703,0.0016105881350069687
YoloV3,nightSequence1,1637,0.4907191097736358,0.0016470196146710426
YoloV3,nightSequence2,1126,0.5728686451911926,0.0017469281074216116
YoloV3,daySequence2,5062,0.694586455821991,0.0017469281074216116
YoloV3,nightSequence2,4618,0.2911538183689117,0.0017469281074216116
YoloV3,nightSequence1,1457,0.4864204525947571,0.001746928107421661
YoloV3,nightSequence2,4632,0.2818505764007568,0.001746928107421661
YoloV3,nightSequence1,1509,0.523556649684906,0.001746928107421661
YoloV3,nightSequence2,4688,0.655768871307373,0.001746928107421661
YoloV3,nightSequence1,1469,0.4744407832622528,0.001746928107421661
YoloV3,nightSequence1,1443,0.4384223520755768,0.001746928107421661
YoloV3,nightSequence1,1507,0.5228593349456787,0.001746928107421661
YoloV3,nightSequence1,1505,0.5134750604629517,0.001746928107421661
YoloV3,nightSequence1,1376,0.4489969313144684,0.001746928107421661
YoloV3,nightSequence1,1465,0.4667979776859283,0.001746928107421661
YoloV3,nightSequence1,1480,0.5008190274238586,0.001746928107421661
YoloV3,nightSequence1,900,0.6016136407852173,0.0017469281074217107
YoloV3,daySequence1,1896,0.7083508372306824,0.0017469281074217107
YoloV3,nightSequence1,1626,0.3349360525608063,0.0017469281074217107
YoloV3,nightSequence1,1632,0.2669948637485504,0.0017469281074217107
YoloV3,nightSequence1,1027,0.4838574528694153,0.0017469281074217107
YoloV3,nightSequence1,1146,0.4755918383598327,0.0017469281074217107
YoloV3,daySequence2,6847,0.296165406703949,0.0017469281074217603
YoloV3,daySequence1,1910,0.7743062973022461,0.0017469281074217603
YoloV3,daySequence1,1891,0.5949069261550903,0.0017469281074217605
YoloV3,nightSequence1,1648,0.4513932764530182,0.0017469281074217605
YoloV3,nightSequence2,1572,0.5904247164726257,0.0017469281074217605
YoloV3,nightSequence2,4196,0.5092804431915283,0.0017469281074217605
YoloV3,nightSequence1,1647,0.3933659493923187,0.0017469281074217605
YoloV3,daySequence1,2742,0.3722620606422424,0.0018778912893041774
YoloV3,nightSequence1,1644,0.4563665986061096,0.0018778912893042084
YoloV3,nightSequence1,1282,0.5257095098495483,0.0019531249999999334
YoloV3,nightSequence2,1575,0.4462506175041199,0.0019531249999999334
YoloV3,nightSequence1,1548,0.4463066756725311,0.0019531249999999334
YoloV3,nightSequence2,4621,0.4037705361843109,0.0019531249999999334
YoloV3,nightSequence1,1481,0.4952574670314789,0.0019531249999999334
YoloV3,nightSequence1,1473,0.4805845320224762,0.0019531249999999334
YoloV3,nightSequence1,1264,0.4919057488441467,0.0019531249999999334
YoloV3,nightSequence1,1470,0.4260068833827972,0.0019531249999999334
YoloV3,nightSequence1,1531,0.5310156345367432,0.0019531249999999334
YoloV3,nightSequence1,1271,0.2643090784549713,0.0019531249999999334
YoloV3,nightSequence1,1467,0.4889398217201233,0.0019531249999999334
YoloV3,nightSequence1,1461,0.4438503384590149,0.0019531249999999334
YoloV3,nightSequence1,1471,0.4573000967502594,0.0019531249999999334
YoloV3,nightSequence1,3983,0.390292763710022,0.0019531249999999555
YoloV3,daySequence2,3532,0.2586747109889984,0.0019531249999999555
YoloV3,nightSequence1,1597,0.2832778394222259,0.0019531249999999779
YoloV3,nightSequence1,1605,0.3580042421817779,0.0019531249999999779
YoloV3,nightSequence2,5340,0.3374111354351043,0.0019531249999999779
YoloV3,nightSequence1,1601,0.2887879610061645,0.0019531249999999779
YoloV3,nightSequence1,1056,0.4423952400684356,0.0019531249999999779
YoloV3,nightSequence1,970,0.3627227544784546,0.001953125000000022
YoloV3,nightSequence1,1646,0.4662672877311706,0.0019531250000000442
YoloV3,nightSequence2,1564,0.2978716790676117,0.0019531250000000442
YoloV3,nightSequence1,1645,0.4057891368865967,0.0019531250000000442
YoloV3,nightSequence1,1612,0.3099132180213928,0.0019531250000000442
YoloV3,nightSequence1,1604,0.3097827136516571,0.0019531250000000442
YoloV3,nightSequence1,1629,0.2907517552375793,0.0020213769135755165
YoloV3,nightSequence2,1524,0.3205456137657165,0.0020833333333332704
YoloV3,daySequence2,4636,0.4553232491016388,0.0020833333333332704
YoloV3,daySequence1,2803,0.529354989528656,0.002083333333333326
YoloV3,daySequence2,3491,0.5386914610862732,0.002083333333333326
YoloV3,daySequence2,4639,0.6409348249435425,0.002083333333333326
YoloV3,daySequence2,4652,0.7281510233879089,0.002083333333333326
YoloV3,daySequence1,2745,0.3309987187385559,0.002083333333333326
YoloV3,daySequence1,2781,0.6120743751525879,0.002083333333333326
YoloV3,nightSequence1,902,0.5033599734306335,0.002083333333333326
YoloV3,nightSequence2,4635,0.5040063858032227,0.002083333333333326
YoloV3,nightSequence2,4634,0.4520615339279175,0.002083333333333326
YoloV3,daySequence1,2797,0.6417123079299927,0.002083333333333437
YoloV3,daySequence1,2784,0.3127285838127136,0.0021196380984504167
YoloV3,nightSequence2,5348,0.274492859840393,0.0021196380984504167
YoloV3,daySequence2,4650,0.7014890313148499,0.0021196380984504167
YoloV3,nightSequence2,5380,0.2545698881149292,0.0021196380984504714
YoloV3,nightSequence2,5311,0.3514195084571838,0.0021196380984504714
YoloV3,nightSequence2,5387,0.5155388712882996,0.0021196380984504714
YoloV3,nightSequence2,4637,0.3006880581378937,0.0021196380984504714
YoloV3,nightSequence2,1532,0.3012928366661072,0.0021196380984504714
YoloV3,nightSequence2,5388,0.4593444764614105,0.0021196380984504714
YoloV3,nightSequence2,4393,0.2711751461029053,0.0021196380984504918
YoloV3,daySequence2,4631,0.4021878540515899,0.0021196380984505256
YoloV3,nightSequence2,1579,0.6420745849609375,0.0021196380984505464
YoloV3,nightSequence1,3940,0.6927603483200073,0.002119638098450553
YoloV3,nightSequence1,897,0.4823291301727295,0.002209708691207953
YoloV3,nightSequence1,3928,0.2769567370414734,0.002213541666666639
YoloV3,nightSequence2,5227,0.4071967005729675,0.0022135416666666814
YoloV3,nightSequence1,1533,0.5080562233924866,0.002225000975343033
YoloV3,nightSequence1,1423,0.2721820771694183,0.002225000975343033
YoloV3,nightSequence1,1002,0.5254275798797607,0.002225000975343033
YoloV3,nightSequence1,1537,0.4758293926715851,0.002225000975343033
YoloV3,nightSequence2,1568,0.3003437519073486,0.002225000975343033
YoloV3,nightSequence1,1451,0.4726216793060303,0.002225000975343033
YoloV3,nightSequence1,1482,0.4203548431396484,0.002225000975343033
YoloV3,nightSequence1,1000,0.5043209791183472,0.002225000975343033
YoloV3,nightSequence1,994,0.4764072000980377,0.002225000975343033
YoloV3,nightSequence2,4697,0.6539719104766846,0.002225000975343033
YoloV3,nightSequence1,987,0.4552336931228637,0.002225000975343033
YoloV3,nightSequence1,1561,0.4457857310771942,0.002225000975343033
YoloV3,nightSequence1,1529,0.5124701857566833,0.002225000975343033
YoloV3,nightSequence1,3937,0.6342707276344299,0.0022250009753430585
YoloV3,daySequence1,1892,0.5997517704963684,0.0022250009753430845
YoloV3,nightSequence1,1124,0.4533897936344147,0.0022250009753430845
YoloV3,nightSequence1,1157,0.4614562094211578,0.0022250009753430845
YoloV3,nightSequence2,4397,0.269366592168808,0.0022250009753430845
YoloV3,nightSequence1,1053,0.433341383934021,0.0022250009753430845
YoloV3,daySequence2,4824,0.397746205329895,0.0022250009753430845
YoloV3,nightSequence1,1045,0.4493791162967682,0.0022250009753430845
YoloV3,nightSequence1,1063,0.4642342329025268,0.0022250009753430845
YoloV3,nightSequence2,1118,0.4839631617069244,0.0022250009753430845
YoloV3,nightSequence1,1106,0.4564862251281738,0.0022250009753430845
YoloV3,nightSequence1,1140,0.5026073455810547,0.0022250009753430845
YoloV3,nightSequence1,1105,0.5153669118881226,0.0022250009753430845
YoloV3,nightSequence2,4678,0.3582513630390167,0.0022250009753431365
YoloV3,nightSequence2,4703,0.4545748829841614,0.0022250009753431365
YoloV3,daySequence1,1895,0.6839415431022644,0.0022250009753431756
YoloV3,nightSequence2,5354,0.2521471381187439,0.0022250009753432276
YoloV3,nightSequence1,3966,0.4130031764507293,0.002343749999999978
YoloV3,nightSequence1,1323,0.4175843894481659,0.002390307259203795
YoloV3,nightSequence1,1254,0.403263121843338,0.002390307259203795
YoloV3,nightSequence1,1541,0.5486676096916199,0.002390307259203795
YoloV3,nightSequence1,1475,0.4686353206634521,0.002390307259203795
YoloV3,nightSequence1,1460,0.4477297663688659,0.002390307259203795
YoloV3,nightSequence1,1521,0.4215028285980224,0.002390307259203795
YoloV3,nightSequence1,1488,0.5170719027519226,0.002390307259203795
YoloV3,nightSequence1,1553,0.456621378660202,0.002390307259203795
YoloV3,nightSequence1,1486,0.4685316681861877,0.002390307259203795
YoloV3,nightSequence1,1551,0.5210187435150146,0.002390307259203795
YoloV3,nightSequence1,1483,0.4865608513355255,0.002390307259203795
YoloV3,nightSequence1,1502,0.500062882900238,0.002390307259203795
YoloV3,nightSequence1,1557,0.4436131715774536,0.002390307259203795
YoloV3,nightSequence1,1472,0.4685182273387909,0.002390307259203795
YoloV3,nightSequence1,1333,0.4753391742706299,0.002390307259203795
YoloV3,nightSequence1,1499,0.4666827917098999,0.002390307259203795
YoloV3,nightSequence1,1267,0.4993617832660675,0.002390307259203795
YoloV3,nightSequence1,1503,0.462516039609909,0.002390307259203795
YoloV3,nightSequence1,1498,0.3232323825359344,0.002390307259203795
YoloV3,nightSequence1,1393,0.3699155747890472,0.002390307259203795
YoloV3,nightSequence1,1458,0.4395503103733063,0.002390307259203795
YoloV3,nightSequence1,1462,0.4781121015548706,0.002390307259203795
YoloV3,nightSequence1,1369,0.4804886281490326,0.002390307259203795
YoloV3,nightSequence1,1373,0.4540793895721435,0.002390307259203795
YoloV3,nightSequence1,1448,0.4623575806617737,0.002390307259203795
YoloV3,nightSequence1,1340,0.4396302700042724,0.002390307259203795
YoloV3,nightSequence1,1381,0.4070174396038055,0.002390307259203795
YoloV3,nightSequence2,1552,0.4255617260932922,0.0023903072592038224
YoloV3,daySequence1,1902,0.7350490093231201,0.0023903072592038437
YoloV3,nightSequence2,5375,0.453900933265686,0.0023903072592038497
YoloV3,nightSequence2,5381,0.3894937336444855,0.0023903072592038497
YoloV3,nightSequence1,1635,0.2892076671123504,0.0023903072592038922
YoloV3,nightSequence1,1593,0.3183639943599701,0.0023903072592038922
YoloV3,nightSequence1,1595,0.3407319188117981,0.0023903072592038922
YoloV3,nightSequence2,4391,0.360639750957489,0.002390307259203898
YoloV3,nightSequence1,1641,0.4900358319282532,0.0023903072592039464
YoloV3,daySequence2,3740,0.4594191312789917,0.0023903072592039464
YoloV3,nightSequence1,1624,0.3283167779445648,0.0024009230357534485
YoloV3,nightSequence1,1643,0.4615142047405243,0.0025012204052472205
YoloV3,nightSequence1,1638,0.446831077337265,0.0025012204052472205
YoloV3,nightSequence1,1642,0.4268756508827209,0.0025012204052472205
YoloV3,nightSequence1,1651,0.4868359565734863,0.0025012204052472205
YoloV3,nightSequence1,1628,0.3006870448589325,0.0025012204052472205
YoloV3,nightSequence1,1610,0.3301661908626556,0.0025012204052472205
YoloV3,nightSequence1,1603,0.2919248640537262,0.0025012204052472205
YoloV3,nightSequence2,5339,0.3473844230175018,0.002604166666666574
YoloV3,daySequence2,4637,0.4915213286876678,0.002604166666666574
YoloV3,daySequence1,1887,0.3355598449707031,0.002604166666666574
YoloV3,nightSequence1,992,0.5076939463615417,0.0026041666666666297
YoloV3,nightSequence1,1076,0.3690664172172546,0.0026041666666666297
YoloV3,daySequence1,1890,0.6207599639892578,0.002604166666666674
YoloV3,nightSequence2,5426,0.5821035504341125,0.002604166666666685
YoloV3,daySequence1,2805,0.5805754661560059,0.002604166666666685
YoloV3,nightSequence1,1636,0.4265796840190887,0.002604166666666685
YoloV3,nightSequence2,4686,0.5179312229156494,0.002604166666666685
YoloV3,nightSequence2,4698,0.6030070781707764,0.002604166666666685
YoloV3,nightSequence2,4690,0.5384050607681274,0.002604166666666685
YoloV3,daySequence2,4651,0.6115462183952332,0.002604166666666685
YoloV3,daySequence2,5067,0.7279061675071716,0.002604166666666685
YoloV3,nightSequence2,5353,0.2833142876625061,0.002604166666666685
YoloV3,daySequence2,5064,0.6398057341575623,0.002604166666666685
YoloV3,nightSequence2,5332,0.3109977543354034,0.002604166666666685
YoloV3,nightSequence2,5341,0.3097341060638428,0.002604166666666685
YoloV3,nightSequence1,1617,0.3246923089027405,0.0026041666666667186
YoloV3,nightSequence2,1149,0.6300152540206909,0.002633300575020307
YoloV3,nightSequence2,5345,0.3617867231369018,0.002633300575020307
YoloV3,daySequence2,4646,0.520305335521698,0.002633300575020307
YoloV3,daySequence2,4640,0.6059516668319702,0.0026333005750203615
YoloV3,daySequence1,1890,0.5169817209243774,0.0026333005750203615
YoloV3,daySequence2,4659,0.6433113217353821,0.0026333005750203784
YoloV3,daySequence2,5087,0.6668707132339478,0.0026333005750204166
YoloV3,daySequence2,5054,0.6835113167762756,0.0026333005750204166
YoloV3,nightSequence2,4184,0.2762231826782226,0.0026333005750204166
YoloV3,nightSequence2,4180,0.3316350877285003,0.0026333005750204166
YoloV3,daySequence2,5069,0.697670042514801,0.0026333005750204166
YoloV3,daySequence1,1884,0.5213727951049805,0.0026333005750204166
YoloV3,nightSequence2,1527,0.323898434638977,0.0026333005750204166
YoloV3,daySequence2,5045,0.3651605248451233,0.0026333005750204166
YoloV3,daySequence1,1893,0.6786353588104248,0.0026333005750204166
YoloV3,daySequence1,2778,0.4962668716907501,0.0026333005750204166
YoloV3,nightSequence2,1525,0.3788246214389801,0.0026333005750204166
YoloV3,nightSequence2,4474,0.4316586554050445,0.0026333005750204166
YoloV3,daySequence2,3710,0.3612398505210876,0.0026333005750204166
YoloV3,daySequence2,4825,0.3313588500022888,0.0026333005750204166
YoloV3,daySequence2,1508,0.4768198728561401,0.0026333005750204166
YoloV3,daySequence1,1897,0.6612343788146973,0.002633300575020433
YoloV3,daySequence1,2785,0.4733200073242187,0.002633300575020433
YoloV3,nightSequence2,4179,0.2767344713211059,0.002633300575020433
YoloV3,nightSequence2,5389,0.2587913572788238,0.002633300575020433
YoloV3,nightSequence2,5377,0.3752967119216919,0.0026333005750204717
YoloV3,daySequence1,1888,0.3891942799091339,0.0026333005750204717
YoloV3,nightSequence2,4432,0.3019818961620331,0.002633300575020488
YoloV3,daySequence2,5080,0.5973343253135681,0.002633300575020488
YoloV3,nightSequence2,4238,0.4706863164901733,0.002718829820028688
YoloV3,nightSequence1,1363,0.4355511367321014,0.002718829820028688
YoloV3,nightSequence1,1341,0.4596946537494659,0.002718829820028688
YoloV3,nightSequence1,1447,0.4175464808940887,0.002718829820028688
YoloV3,nightSequence1,1331,0.4640830457210541,0.002718829820028688
YoloV3,nightSequence1,1446,0.4592109024524688,0.002718829820028688
YoloV3,nightSequence1,1326,0.4040891230106354,0.002718829820028688
YoloV3,nightSequence1,1324,0.4005479216575622,0.002718829820028688
YoloV3,daySequence2,3745,0.4171067476272583,0.002718829820028688
YoloV3,nightSequence1,1445,0.4378212392330169,0.002718829820028688
YoloV3,nightSequence1,1313,0.3935184776782989,0.002718829820028688
YoloV3,nightSequence1,1442,0.4796146154403686,0.002718829820028688
YoloV3,nightSequence1,1441,0.4443573653697967,0.002718829820028688
YoloV3,nightSequence1,1454,0.4881432056427002,0.002718829820028688
YoloV3,nightSequence1,1312,0.4883530437946319,0.002718829820028688
YoloV3,nightSequence1,1563,0.485332727432251,0.002718829820028688
YoloV3,nightSequence1,998,0.460051029920578,0.002718829820028688
YoloV3,nightSequence1,1538,0.4732812047004699,0.002718829820028688
YoloV3,nightSequence1,1513,0.5057280659675598,0.002718829820028688
YoloV3,nightSequence1,1003,0.4992349147796631,0.002718829820028688
YoloV3,nightSequence1,1530,0.4718875885009765,0.002718829820028688
YoloV3,nightSequence1,993,0.4880656599998474,0.002718829820028688
YoloV3,nightSequence1,997,0.4792336225509643,0.002718829820028688
YoloV3,nightSequence1,1244,0.5128756165504456,0.002718829820028688
YoloV3,nightSequence1,1535,0.4546524882316589,0.002718829820028688
YoloV3,nightSequence1,1001,0.5199294090270996,0.002718829820028688
YoloV3,nightSequence1,1536,0.4688337445259094,0.002718829820028688
YoloV3,nightSequence1,1534,0.4852161109447479,0.002718829820028688
YoloV3,nightSequence1,1504,0.4492420256137848,0.002718829820028688
YoloV3,nightSequence2,5429,0.5324334502220154,0.0027188298200287197
YoloV3,daySequence2,4847,0.3596739470958709,0.002718829820028741
YoloV3,daySequence2,4865,0.2880740761756897,0.002718829820028741
YoloV3,nightSequence2,4713,0.2731529474258423,0.002718829820028741
YoloV3,nightSequence2,1156,0.4433327913284302,0.002718829820028741
YoloV3,daySequence1,1887,0.6277084946632385,0.002718829820028757
YoloV3,nightSequence1,1599,0.328930139541626,0.0027188298200287943
YoloV3,nightSequence2,1526,0.3007656931877136,0.0027188298200287943
YoloV3,nightSequence1,1602,0.2632424533367157,0.0027188298200287943
YoloV3,nightSequence1,1104,0.4659639000892639,0.0027188298200287943
YoloV3,nightSequence1,1018,0.5068289041519165,0.0027188298200287943
YoloV3,nightSequence2,4677,0.3439509570598602,0.0027188298200287943
YoloV3,nightSequence1,1613,0.4328639507293701,0.0027188298200287943
YoloV3,nightSequence1,1592,0.299837201833725,0.0027188298200287943
YoloV3,nightSequence1,1029,0.5267917513847351,0.0027188298200287943
YoloV3,nightSequence1,1026,0.509336531162262,0.0027188298200287943
YoloV3,nightSequence1,1558,0.4870244860649109,0.0027188298200287943
YoloV3,nightSequence1,1594,0.3137259483337402,0.0027188298200287943
YoloV3,daySequence2,5082,0.7110626101493835,0.0027188298200287943
YoloV3,daySequence1,1905,0.636562168598175,0.0027188298200287943
YoloV3,nightSequence1,973,0.5165875554084778,0.0027188298200287943
YoloV3,nightSequence1,1059,0.4987242519855499,0.0027188298200287943
YoloV3,nightSequence1,972,0.4949944913387298,0.0027188298200287943
YoloV3,nightSequence2,4192,0.3876716494560241,0.0027188298200287943
YoloV3,nightSequence1,3925,0.3335427939891815,0.0027188298200287943
YoloV3,daySequence1,1888,0.5320590138435364,0.00271882982002881
YoloV3,daySequence1,1904,0.6204224228858948,0.002718829820028826
YoloV3,nightSequence2,5354,0.2781621813774109,0.002718829820028826
YoloV3,daySequence2,4635,0.6172342300415039,0.002718829820028826
YoloV3,nightSequence2,1122,0.448671817779541,0.002718829820028826
YoloV3,daySequence2,5103,0.5949393510818481,0.002718829820028847
YoloV3,nightSequence2,5335,0.2741484940052032,0.0027188298200288793
YoloV3,nightSequence2,5467,0.3665398955345154,0.0027188298200288793
YoloV3,nightSequence2,5386,0.3839805722236633,0.0027188298200288793
YoloV3,nightSequence2,5167,0.7894437313079834,0.002783536240420887
YoloV3,nightSequence1,1614,0.3787845075130462,0.002816836933956328
YoloV3,nightSequence1,1615,0.3882869482040405,0.002816836933956328
YoloV3,nightSequence1,1368,0.4711854755878448,0.0028556916926380797
YoloV3,nightSequence1,1370,0.4425937831401825,0.0028556916926380797
YoloV3,nightSequence1,1365,0.4624315798282623,0.0028556916926380797
YoloV3,nightSequence1,1371,0.4591381251811981,0.0028556916926380797
YoloV3,nightSequence1,1464,0.4518708884716034,0.0028556916926380797
YoloV3,nightSequence1,1234,0.3891354203224182,0.0028556916926380797
YoloV3,nightSequence1,1380,0.4765821993350982,0.0028556916926380797
YoloV3,nightSequence1,1367,0.4556227326393127,0.0028556916926380797
YoloV3,nightSequence1,1348,0.5040181279182434,0.0028556916926380797
YoloV3,nightSequence1,1466,0.4629369676113128,0.0028556916926380797
YoloV3,nightSequence1,1327,0.4804345965385437,0.0028556916926380797
YoloV3,nightSequence1,1316,0.3971313834190368,0.0028556916926380797
YoloV3,nightSequence1,1474,0.4372254610061645,0.0028556916926380797
YoloV3,nightSequence1,1251,0.4653274714946747,0.0028556916926380797
YoloV3,nightSequence1,1332,0.4654498994350433,0.0028556916926380797
YoloV3,nightSequence1,1335,0.4659973978996277,0.0028556916926380797
YoloV3,nightSequence1,1337,0.4654555320739746,0.0028556916926380797
YoloV3,nightSequence1,1310,0.4112396836280823,0.0028556916926380797
YoloV3,nightSequence1,1344,0.4536510109901428,0.0028556916926380797
YoloV3,nightSequence1,1345,0.4670430123806,0.0028556916926380797
YoloV3,nightSequence1,1346,0.4438470005989074,0.0028556916926380797
YoloV3,nightSequence1,1347,0.4917215406894684,0.0028556916926380797
YoloV3,nightSequence1,1304,0.438809722661972,0.0028556916926380797
YoloV3,nightSequence1,1468,0.4704865515232086,0.0028556916926380797
YoloV3,nightSequence1,1382,0.4272050857543945,0.0028556916926380797
YoloV3,nightSequence1,1349,0.4299023449420929,0.0028556916926380797
YoloV3,nightSequence1,1354,0.4420884251594543,0.0028556916926380797
YoloV3,nightSequence1,1360,0.3808947503566742,0.0028556916926380797
YoloV3,nightSequence1,1361,0.4664875566959381,0.0028556916926380797
YoloV3,nightSequence1,1364,0.3844012916088104,0.0028556916926380797
