model,dataset,img_id,confidence,euc_dist
YoloV5,daySequence2,4887,0.3688168525695801,0.0016470196146710426
YoloV5,nightSequence1,2582,0.3785227835178375,0.001746928107421661
YoloV5,nightSequence2,4730,0.4816867113113403,0.001746928107421661
YoloV5,daySequence2,2737,0.6766732335090637,0.0017469281074217107
YoloV5,nightSequence2,4712,0.6748211979866028,0.0017469281074217605
YoloV5,daySequence2,5039,0.3933306932449341,0.0017469281074217605
YoloV5,nightSequence2,4425,0.4019001722335815,0.0017469281074217605
YoloV5,nightSequence1,3959,0.3155572414398193,0.001877891289304193
YoloV5,daySequence1,2846,0.388209193944931,0.0018778912893042006
YoloV5,nightSequence1,4554,0.375458687543869,0.0018778912893042084
YoloV5,nightSequence1,3955,0.2515117526054382,0.0019531249999999555
YoloV5,nightSequence2,4408,0.4627457857131958,0.0019531249999999779
YoloV5,daySequence1,2815,0.6496959924697876,0.001953125
YoloV5,nightSequence2,4176,0.3650839924812317,0.001953125
YoloV5,nightSequence1,2110,0.3496284186840057,0.0020213769135755447
YoloV5,nightSequence2,1544,0.4625652432441711,0.0020833333333332704
YoloV5,nightSequence2,4628,0.3242556452751159,0.0020833333333332704
YoloV5,daySequence2,4652,0.2542479634284973,0.002083333333333326
YoloV5,nightSequence2,4707,0.604567289352417,0.002083333333333326
YoloV5,nightSequence2,4624,0.2516259849071502,0.002083333333333326
YoloV5,daySequence1,1930,0.5642431974411011,0.002083333333333326
YoloV5,daySequence1,2822,0.3452248275279999,0.002083333333333326
YoloV5,daySequence2,5075,0.2602648138999939,0.0020833333333333814
YoloV5,nightSequence2,4648,0.2696754336357116,0.0020833333333333814
YoloV5,nightSequence1,2595,0.6130040884017944,0.0020833333333333814
YoloV5,nightSequence2,4202,0.4809807240962982,0.0021196380984504167
YoloV5,daySequence2,5082,0.3101672530174255,0.0021196380984504167
YoloV5,nightSequence2,4731,0.6826815605163574,0.0021196380984504167
YoloV5,daySequence2,2676,0.337137907743454,0.0021196380984504167
YoloV5,nightSequence2,1568,0.4124335646629333,0.0021196380984504167
YoloV5,nightSequence2,1557,0.3835638165473938,0.0021196380984504167
YoloV5,nightSequence2,4409,0.3126367330551147,0.0021196380984504167
YoloV5,daySequence2,5048,0.2732714116573334,0.0021196380984504167
YoloV5,daySequence2,4650,0.3477897644042969,0.0021196380984504167
YoloV5,daySequence1,1919,0.4861213862895965,0.002119638098450437
YoloV5,daySequence2,2743,0.6857350468635559,0.002119638098450444
YoloV5,nightSequence2,4706,0.646270751953125,0.0021196380984504714
YoloV5,daySequence1,1918,0.521006166934967,0.0021196380984504714
YoloV5,nightSequence1,2588,0.6012406945228577,0.0021196380984504714
YoloV5,nightSequence2,4713,0.7305203676223755,0.0021196380984504714
YoloV5,daySequence1,1936,0.6010590195655823,0.002119638098450482
YoloV5,nightSequence2,4629,0.3686659038066864,0.0021196380984505256
YoloV5,nightSequence2,4687,0.7472755908966064,0.0021196380984505256
YoloV5,daySequence2,2683,0.4910736680030823,0.0021196380984505256
YoloV5,nightSequence2,1562,0.2505248785018921,0.0021196380984505256
YoloV5,nightSequence1,2579,0.6562096476554871,0.0021196380984505256
YoloV5,daySequence2,5043,0.4794437289237976,0.0021196380984505256
YoloV5,daySequence1,1914,0.5043837428092957,0.0021196380984505256
YoloV5,nightSequence1,2578,0.6661239266395569,0.002119638098450536
YoloV5,nightSequence1,2576,0.649352490901947,0.002119638098450536
YoloV5,nightSequence2,6182,0.8544548153877258,0.002119638098450551
YoloV5,nightSequence2,4729,0.6349102258682251,0.0021196380984505802
YoloV5,daySequence2,5031,0.2507137060165405,0.002119638098450601
YoloV5,nightSequence1,4549,0.3319583237171173,0.002209708691207953
YoloV5,nightSequence2,4698,0.5105250477790833,0.002225000975343033
YoloV5,nightSequence2,4690,0.594563364982605,0.002225000975343033
YoloV5,nightSequence1,2592,0.5552676916122437,0.0022250009753430524
YoloV5,daySequence1,1913,0.4086092412471771,0.0022250009753430715
YoloV5,nightSequence1,4548,0.4291951954364776,0.0022250009753430845
YoloV5,nightSequence1,3965,0.4034503698348999,0.0022250009753430975
YoloV5,nightSequence2,4391,0.4192526042461395,0.0022250009753431235
YoloV5,nightSequence2,4702,0.7117079496383667,0.0022250009753431365
YoloV5,nightSequence2,1572,0.3458294570446014,0.002225000975343156
YoloV5,nightSequence2,1579,0.4546636343002319,0.0022250009753431756
YoloV5,nightSequence1,2112,0.3724323213100433,0.002343749999999978
YoloV5,nightSequence2,4407,0.5445764064788818,0.002390307259203795
YoloV5,nightSequence2,1578,0.33807173371315,0.002390307259203795
YoloV5,daySequence1,2803,0.3986928164958954,0.0023903072592038437
YoloV5,nightSequence2,4715,0.4402844905853271,0.0023903072592038497
YoloV5,nightSequence1,3961,0.3518413603305816,0.002390307259203874
YoloV5,nightSequence1,3960,0.3212633728981018,0.002390307259203874
YoloV5,nightSequence2,4422,0.639761209487915,0.0023903072592038922
YoloV5,nightSequence2,1537,0.3174082636833191,0.002390307259203898
YoloV5,nightSequence2,4419,0.4395142197608948,0.002390307259203898
YoloV5,nightSequence1,2108,0.415367990732193,0.002390307259203919
YoloV5,nightSequence1,3925,0.3096618056297302,0.0023903072592039464
YoloV5,nightSequence2,4745,0.6666256785392761,0.0023903072592039946
YoloV5,nightSequence1,2111,0.3108505010604858,0.0025012204052472205
YoloV5,nightSequence1,3986,0.2650781273841858,0.002604166666666595
YoloV5,nightSequence2,4721,0.6819306015968323,0.0026041666666666297
YoloV5,nightSequence1,2105,0.3053060472011566,0.0026041666666666297
YoloV5,nightSequence2,5351,0.2682926654815674,0.0026041666666666297
YoloV5,nightSequence2,4687,0.8102198243141174,0.0026041666666666297
YoloV5,nightSequence1,3988,0.6553741693496704,0.0026041666666666574
YoloV5,nightSequence1,4553,0.4777818918228149,0.002604166666666674
YoloV5,daySequence1,2821,0.7027928829193115,0.002604166666666685
YoloV5,daySequence1,2774,0.3362311124801636,0.002604166666666685
YoloV5,daySequence2,1494,0.287763774394989,0.002604166666666685
YoloV5,nightSequence2,4732,0.7189553380012512,0.002604166666666685
YoloV5,nightSequence2,4739,0.7168720364570618,0.002604166666666685
YoloV5,daySequence2,1458,0.3330929279327392,0.002604166666666685
YoloV5,nightSequence2,4183,0.3785810172557831,0.002604166666666685
YoloV5,nightSequence2,4185,0.346191257238388,0.002604166666666685
YoloV5,nightSequence2,4426,0.5345615148544312,0.002604166666666685
YoloV5,nightSequence2,304,0.4395737946033478,0.002604166666666685
YoloV5,nightSequence2,4390,0.3765792846679687,0.002604166666666685
YoloV5,daySequence1,1924,0.724239706993103,0.002604166666666685
YoloV5,daySequence1,1926,0.4651560187339782,0.002604166666666685
YoloV5,nightSequence1,4521,0.2643799483776092,0.0026041666666667186
YoloV5,nightSequence2,4737,0.704129695892334,0.0026041666666667186
YoloV5,nightSequence2,1573,0.3476027250289917,0.0026041666666667186
YoloV5,nightSequence2,1558,0.7146634459495544,0.0026041666666667407
YoloV5,nightSequence2,1576,0.3157915472984314,0.0026041666666667407
YoloV5,daySequence2,1500,0.3785310685634613,0.002633300575020307
YoloV5,daySequence2,5062,0.3720684051513672,0.002633300575020307
YoloV5,nightSequence2,4653,0.2525542974472046,0.002633300575020307
YoloV5,nightSequence1,2581,0.7233753800392151,0.002633300575020315
YoloV5,daySequence2,2681,0.3488160073757171,0.002633300575020315
YoloV5,daySequence2,5078,0.4152933955192566,0.0026333005750203615
YoloV5,nightSequence2,4696,0.7164967656135559,0.0026333005750203615
YoloV5,daySequence1,1910,0.4833321571350097,0.0026333005750203615
YoloV5,daySequence2,5077,0.4480168223381042,0.0026333005750203615
YoloV5,daySequence2,2671,0.2836290001869201,0.0026333005750203615
YoloV5,nightSequence2,1561,0.5882572531700134,0.0026333005750203615
YoloV5,nightSequence2,4465,0.7047069668769836,0.0026333005750203784
YoloV5,nightSequence2,4691,0.7908300757408142,0.0026333005750204166
YoloV5,nightSequence2,4214,0.2846992015838623,0.0026333005750204166
YoloV5,daySequence2,1497,0.5976467132568359,0.0026333005750204166
YoloV5,nightSequence2,1560,0.515910804271698,0.0026333005750204166
YoloV5,nightSequence2,4215,0.2631111443042755,0.0026333005750204166
YoloV5,nightSequence2,4618,0.3447540700435638,0.0026333005750204166
YoloV5,nightSequence2,4688,0.7950490117073059,0.0026333005750204166
YoloV5,nightSequence2,5367,0.2647702097892761,0.0026333005750204166
YoloV5,nightSequence2,4415,0.4456128180027008,0.0026333005750204166
YoloV5,nightSequence2,4211,0.3947432935237884,0.002633300575020433
YoloV5,daySequence2,1503,0.592570960521698,0.002633300575020433
YoloV5,daySequence1,2827,0.4826637506484985,0.002633300575020433
YoloV5,nightSequence1,3940,0.3147923052310943,0.002633300575020444
YoloV5,daySequence2,2687,0.3903318345546722,0.0026333005750204717
YoloV5,nightSequence1,2614,0.2976058423519134,0.0026333005750204717
YoloV5,nightSequence1,2596,0.4937753677368164,0.00263330057502048
YoloV5,nightSequence2,1549,0.6498528718948364,0.00263330057502048
YoloV5,daySequence2,4646,0.4108561277389526,0.002718829820028688
YoloV5,nightSequence2,4188,0.3943897783756256,0.002718829820028688
YoloV5,nightSequence2,293,0.3145633339881897,0.0027188298200287197
YoloV5,daySequence2,6700,0.2630849182605743,0.0027188298200287236
YoloV5,nightSequence1,3983,0.6064722537994385,0.0027188298200287397
YoloV5,daySequence2,4647,0.3495775461196899,0.002718829820028741
YoloV5,daySequence2,4644,0.2535068988800049,0.0027188298200287943
YoloV5,nightSequence2,4180,0.325359582901001,0.0027188298200287943
YoloV5,nightSequence2,4487,0.4003958404064178,0.0027188298200287943
YoloV5,nightSequence2,4217,0.3261310756206512,0.0027188298200287943
YoloV5,daySequence1,1919,0.3007625341415405,0.00271882982002881
YoloV5,daySequence2,2686,0.568909227848053,0.00271882982002881
YoloV5,nightSequence1,2122,0.3655886650085449,0.00271882982002881
YoloV5,nightSequence2,4458,0.2875415384769439,0.002718829820028826
YoloV5,daySequence1,1911,0.4703499376773834,0.002718829820028826
YoloV5,nightSequence1,3964,0.331777811050415,0.002718829820028826
YoloV5,nightSequence1,2562,0.3191230595111847,0.002718829820028826
YoloV5,nightSequence2,1582,0.778950035572052,0.002718829820028826
YoloV5,nightSequence2,4695,0.7815134525299072,0.002718829820028826
YoloV5,daySequence2,6693,0.341884583234787,0.002718829820028837
YoloV5,nightSequence1,3989,0.3501021862030029,0.0027188298200288394
YoloV5,nightSequence2,1579,0.2732242047786712,0.002718829820028847
YoloV5,daySequence2,2698,0.3942941129207611,0.0027188298200288633
YoloV5,nightSequence1,2116,0.4587693810462951,0.0027188298200288633
YoloV5,nightSequence2,4727,0.6024302244186401,0.0027188298200288793
YoloV5,nightSequence1,4519,0.2934222221374511,0.0027188298200288793
YoloV5,nightSequence2,5442,0.4589158892631531,0.0027188298200288793
YoloV5,nightSequence1,2139,0.7762725949287415,0.0028168369339562583
YoloV5,daySequence2,3506,0.3249163329601288,0.0028556916926381023
YoloV5,daySequence1,1898,0.3135212361812591,0.0028556916926381253
YoloV5,nightSequence2,4399,0.2512827515602112,0.0028556916926381305
YoloV5,nightSequence2,4723,0.518730878829956,0.0028556916926381305
YoloV5,daySequence1,1907,0.3580494821071625,0.002855691692638181
YoloV5,daySequence1,1147,0.258585512638092,0.002855691692638181
YoloV5,nightSequence2,1580,0.3045467138290405,0.002855691692638181
YoloV5,nightSequence2,4416,0.3520041406154632,0.002855691692638181
YoloV5,nightSequence2,4400,0.3108091354370117,0.002855691692638181
YoloV5,nightSequence1,4008,0.3026978969573974,0.0028556916926381934
YoloV5,nightSequence2,5320,0.3206484019756317,0.0028556916926382033
YoloV5,daySequence1,1920,0.4760240614414215,0.0028556916926382033
YoloV5,nightSequence2,5401,0.2659983038902282,0.0028556916926382263
YoloV5,nightSequence1,4520,0.2521524429321289,0.0028556916926382263
YoloV5,nightSequence2,4722,0.72529137134552,0.0028556916926382263
YoloV5,nightSequence2,4719,0.7259755730628967,0.0028556916926382263
YoloV5,daySequence1,2773,0.3212614059448242,0.002855691692638277
YoloV5,nightSequence1,4007,0.3119499385356903,0.002926068366438127
YoloV5,nightSequence2,5352,0.4508149325847626,0.003036954111898526
YoloV5,daySequence2,5037,0.2545024454593658,0.0030369541118985643
YoloV5,nightSequence2,5394,0.2752390503883362,0.003036954111898621
YoloV5,nightSequence2,5349,0.2655541598796844,0.003036954111898621
YoloV5,daySequence1,1906,0.4266325533390045,0.003036954111898621
YoloV5,daySequence2,4883,0.7046855092048645,0.003036954111898645
YoloV5,nightSequence2,5440,0.4668092727661133,0.0031249999999999334
YoloV5,daySequence2,5061,0.3093981146812439,0.003124999999999989
YoloV5,daySequence2,5058,0.2946591675281524,0.003124999999999989
YoloV5,nightSequence2,4222,0.3124275207519531,0.003124999999999989
YoloV5,nightSequence2,4685,0.6328305006027222,0.003124999999999989
YoloV5,daySequence2,5050,0.3294725716114044,0.003124999999999989
YoloV5,daySequence2,2723,0.6895461678504944,0.003124999999999989
YoloV5,nightSequence2,4710,0.7336784601211548,0.003124999999999989
YoloV5,nightSequence2,1518,0.5168426036834717,0.003124999999999989
YoloV5,daySequence1,1917,0.4852120280265808,0.003124999999999989
YoloV5,daySequence1,1916,0.4934706389904022,0.003124999999999989
YoloV5,daySequence1,1946,0.7192224264144897,0.003124999999999989
YoloV5,daySequence2,2716,0.615354597568512,0.0031250000000000167
YoloV5,nightSequence1,2601,0.3968821763992309,0.0031250000000000444
YoloV5,nightSequence2,4277,0.3875963687896728,0.0031250000000000444
YoloV5,nightSequence2,5387,0.4475944340229034,0.0031250000000000444
YoloV5,daySequence2,5079,0.3457220494747162,0.0031250000000000444
YoloV5,daySequence1,1925,0.322636604309082,0.0031250000000000444
YoloV5,nightSequence2,1233,0.6872065663337708,0.0031250000000001
YoloV5,nightSequence2,1562,0.3881562650203705,0.0031493194329290522
YoloV5,nightSequence2,5370,0.5561875104904175,0.0031493194329291073
YoloV5,nightSequence2,4700,0.7201493382453918,0.0031493194329291073
YoloV5,nightSequence2,5380,0.3152146935462951,0.0031493194329291073
YoloV5,nightSequence2,5453,0.7042951583862305,0.0031493194329291073
YoloV5,nightSequence2,4405,0.5310899615287781,0.0031493194329291073
YoloV5,nightSequence1,3937,0.355543851852417,0.0031493194329291073
YoloV5,nightSequence2,4434,0.3970537483692169,0.0031493194329291073
YoloV5,daySequence2,2719,0.4635997116565704,0.0031493194329291073
YoloV5,nightSequence2,4209,0.2955499589443207,0.0031493194329291073
YoloV5,nightSequence2,4435,0.2735854387283325,0.0031493194329291073
YoloV5,nightSequence2,1521,0.2534090578556061,0.0031493194329291073
YoloV5,daySequence1,1933,0.6479604840278625,0.0031493194329291073
YoloV5,nightSequence2,1540,0.7793197631835938,0.0031493194329291073
YoloV5,nightSequence2,1527,0.3637846708297729,0.0031493194329291073
YoloV5,daySequence2,5051,0.3355334401130676,0.0031493194329291073
YoloV5,daySequence2,2756,0.2923659682273865,0.0031493194329291073
YoloV5,nightSequence2,4630,0.4775662124156952,0.0031493194329291073
YoloV5,daySequence1,1928,0.6375865936279297,0.0031493194329291073
YoloV5,nightSequence2,4213,0.4727526605129242,0.0031493194329291073
YoloV5,nightSequence2,303,0.445639431476593,0.0031493194329291073
YoloV5,nightSequence2,1569,0.4408300220966339,0.0031493194329291073
YoloV5,nightSequence1,2104,0.4351908266544342,0.003149319432929114
YoloV5,daySequence2,2718,0.5992339253425598,0.003149319432929114
YoloV5,nightSequence2,4462,0.3260867893695831,0.003149319432929121
YoloV5,nightSequence2,4463,0.5760955810546875,0.003149319432929121
YoloV5,nightSequence2,4736,0.670234203338623,0.003149319432929121
YoloV5,nightSequence2,4189,0.3728908598423004,0.003149319432929121
YoloV5,nightSequence2,1559,0.4784680008888244,0.003149319432929121
YoloV5,nightSequence2,4685,0.7060032486915588,0.003149319432929121
YoloV5,daySequence1,1934,0.3432200253009796,0.0031493194329291624
YoloV5,nightSequence2,4460,0.635538637638092,0.0031493194329291624
YoloV5,nightSequence2,1559,0.6381250023841858,0.0031493194329291624
YoloV5,nightSequence2,5415,0.6911839246749878,0.0031493194329291624
YoloV5,nightSequence2,1546,0.2744641005992889,0.0031493194329291624
YoloV5,nightSequence2,1234,0.5650327205657959,0.0031493194329291624
YoloV5,daySequence2,1498,0.3705278933048248,0.0031493194329291763
YoloV5,nightSequence1,2592,0.3437541425228119,0.0031493194329291763
YoloV5,nightSequence2,1556,0.7540388703346252,0.0031493194329292175
YoloV5,nightSequence2,4428,0.3490397036075592,0.0031493194329292175
YoloV5,nightSequence2,4215,0.5284918546676636,0.0031493194329292175
YoloV5,daySequence1,2778,0.2983964383602142,0.0031493194329292313
YoloV5,daySequence1,1924,0.3652059435844421,0.003221176270013722
YoloV5,nightSequence2,4383,0.3324020206928253,0.003221176270013722
YoloV5,nightSequence2,4467,0.7787600755691528,0.003221176270013722
YoloV5,nightSequence2,4738,0.6574017405509949,0.003221176270013722
YoloV5,nightSequence2,4461,0.4631244540214538,0.0032211762700137757
YoloV5,nightSequence1,2578,0.5339988470077515,0.0032211762700137757
YoloV5,nightSequence2,5410,0.4132572114467621,0.0032211762700137757
YoloV5,nightSequence1,2593,0.6535879373550415,0.0032211762700137757
YoloV5,nightSequence2,4742,0.7106246948242188,0.0032211762700137757
YoloV5,nightSequence2,4197,0.4503391087055206,0.0032211762700137757
YoloV5,nightSequence2,4697,0.8056044578552246,0.0032211762700137757
YoloV5,nightSequence2,4679,0.3134054541587829,0.0032211762700137757
YoloV5,nightSequence2,4746,0.6346998810768127,0.0032211762700137757
YoloV5,daySequence1,1934,0.6621384024620056,0.003221176270013789
YoloV5,nightSequence2,1551,0.7770251631736755,0.003221176270013789
YoloV5,nightSequence2,5381,0.5297091007232666,0.0032211762700138026
YoloV5,nightSequence2,5369,0.4099094271659851,0.0032211762700138026
YoloV5,nightSequence2,5354,0.4698440134525299,0.0032211762700138026
YoloV5,daySequence1,1153,0.2920691072940826,0.0032211762700138026
YoloV5,nightSequence1,3934,0.2716750204563141,0.0032211762700138026
YoloV5,nightSequence2,4701,0.6883699297904968,0.0032211762700138026
YoloV5,nightSequence2,4694,0.7266796231269836,0.0032211762700138026
YoloV5,nightSequence2,4454,0.3298734128475189,0.0032211762700138026
YoloV5,nightSequence2,1570,0.3198762238025665,0.0032211762700138026
YoloV5,nightSequence1,2576,0.614427924156189,0.0032211762700138026
YoloV5,nightSequence2,5441,0.6677404642105103,0.0032211762700138026
YoloV5,nightSequence2,4469,0.7349583506584167,0.0032211762700138026
YoloV5,nightSequence2,4464,0.6625416278839111,0.0032211762700138026
YoloV5,nightSequence2,4431,0.3571255803108215,0.00322117627001383
YoloV5,nightSequence2,4410,0.3756488263607025,0.00322117627001383
YoloV5,daySequence1,1945,0.4213192164897918,0.00322117627001383
YoloV5,nightSequence2,4740,0.6974371671676636,0.00322117627001383
YoloV5,nightSequence1,2121,0.3690883219242096,0.0032211762700138434
YoloV5,nightSequence2,4716,0.6612176299095154,0.0032211762700138564
YoloV5,nightSequence2,1519,0.7696377038955688,0.0032211762700139106
YoloV5,nightSequence2,4424,0.431069016456604,0.0033375014630146137
YoloV5,nightSequence2,5358,0.3759610950946808,0.0033375014630146267
YoloV5,nightSequence2,4709,0.7952020764350891,0.0033375014630146267
YoloV5,nightSequence2,5419,0.5625455379486084,0.0033375014630146267
YoloV5,nightSequence2,4693,0.7204475998878479,0.0033375014630146267
YoloV5,nightSequence2,5466,0.7885961532592773,0.0033375014630146267
YoloV5,nightSequence1,4522,0.2604609429836273,0.0033375014630146267
YoloV5,nightSequence2,4417,0.4958412051200866,0.0033375014630146658
YoloV5,nightSequence1,2575,0.6516890525817871,0.0033375014630146658
YoloV5,nightSequence1,2113,0.381900280714035,0.0033375014630146658
YoloV5,daySequence1,1907,0.3061403334140777,0.0033375014630146658
YoloV5,nightSequence2,5322,0.5273476839065552,0.0033375014630146983
YoloV5,nightSequence2,4747,0.3734875619411468,0.003337501463014718
YoloV5,nightSequence2,4693,0.7858873605728149,0.00333750146301477
YoloV5,nightSequence1,4550,0.4629058241844177,0.003493856214843372
YoloV5,nightSequence1,2107,0.3107311725616455,0.0034938562148434213
YoloV5,nightSequence2,1186,0.3730323612689972,0.0034938562148434213
YoloV5,nightSequence2,1581,0.2704432010650635,0.0034938562148434213
YoloV5,nightSequence2,5342,0.3210276365280151,0.0034938562148434213
YoloV5,nightSequence2,5333,0.3144274353981018,0.003493856214843471
YoloV5,nightSequence1,4547,0.3921281397342682,0.003493856214843471
YoloV5,nightSequence1,253,0.3083087801933288,0.003493856214843471
YoloV5,nightSequence2,4689,0.7465545535087585,0.0036458333333332926
YoloV5,nightSequence2,4449,0.3772735893726349,0.0036458333333332926
YoloV5,nightSequence2,4480,0.6768170595169067,0.0036458333333332926
YoloV5,daySequence1,1935,0.6263395547866821,0.0036458333333332926
YoloV5,nightSequence2,1520,0.2818063497543335,0.0036458333333332926
YoloV5,nightSequence1,2594,0.5582221746444702,0.0036458333333332926
YoloV5,nightSequence2,1231,0.6263750791549683,0.0036458333333332926
YoloV5,daySequence1,1923,0.5017635822296143,0.0036458333333332926
YoloV5,nightSequence2,4711,0.7605624198913574,0.0036458333333332926
YoloV5,nightSequence2,5452,0.6371653079986572,0.0036458333333332926
YoloV5,nightSequence2,1232,0.6271007061004639,0.003645833333333348
YoloV5,daySequence1,2809,0.3655000329017639,0.003645833333333348
YoloV5,nightSequence2,1545,0.2613692283630371,0.003645833333333348
YoloV5,nightSequence2,5427,0.657747209072113,0.0036458333333334036
YoloV5,nightSequence2,1224,0.7570490837097168,0.0036458333333334036
YoloV5,nightSequence2,4459,0.4407365024089813,0.0036458333333334036
YoloV5,daySequence1,1933,0.4211901128292084,0.0036458333333334036
YoloV5,nightSequence2,1547,0.4748263359069824,0.0036458333333334036
YoloV5,daySequence2,4884,0.3002996444702148,0.0036458333333334036
YoloV5,daySequence1,1928,0.2726288735866546,0.0036666999584188957
YoloV5,nightSequence1,2597,0.4527986347675323,0.0036666999584188957
YoloV5,nightSequence1,2598,0.489836037158966,0.0036666999584188957
YoloV5,daySequence2,5059,0.2636872231960296,0.0036666999584188957
YoloV5,daySequence2,2767,0.2766611576080322,0.0036666999584188957
